x_transformed,x_real,Operator_mean_real,Operator_std_real,Operator_upper_real,Operator_lower_real,Operator_weight_mean,Operator_weight_min,Operator_weight_max,Operator_iterations,Operator_between_variance_norm,Operator_within_variance_norm,Operator_within_variance_real
-0.6727454909819641,0.21244890987941453,-0.03053141465931231,5.1583260133989e-06,-0.03052130452610553,-0.03054152479251909,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.6645290581162326,0.21650650025915358,-0.030500739007178392,5.161581052097949e-06,-0.030490622494212995,-0.03051085552014379,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.6563126252505012,0.22064158710437978,-0.030470197461391922,5.163057882297451e-06,-0.030460078053892524,-0.03048031686889132,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.6480961923847697,0.22485565053053136,-0.03043964250467957,5.162690497282046e-06,-0.03042952381724157,-0.030449761192117567,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.6398797595190382,0.22915019892197075,-0.03040892123793637,5.160528186611742e-06,-0.030398806788549407,-0.030419035687323334,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.6316633266533067,0.23352676947189663,-0.030377875203393755,5.1567301806551375e-06,-0.03036776819796168,-0.03038798220882583,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.6234468937875753,0.2379869287325676,-0.030346340207248804,5.151557563535398e-06,-0.03033624333995999,-0.03035643707453762,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.6152304609218439,0.24253227317603523,-0.030314146142610524,5.1453622171428194e-06,-0.03030406141797751,-0.030324230867243538,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.6070140280561124,0.24716442976558578,-0.030281116812100103,5.138572460628825e-06,-0.03027104539514532,-0.030291188229054886,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.5987975951903809,0.2518850565380965,-0.030247069742558436,5.131674985413125e-06,-0.03023701184440666,-0.030257127640710212,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.5905811623246495,0.2566958431975146,-0.030211815969087067,5.125192664419197e-06,-0.030201770776050976,-0.030221861162123158,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.582364729458918,0.2615985117196706,-0.03017515974158641,5.119657849535243e-06,-0.030165125396588152,-0.03018519408658467,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.5741482965931866,0.2665948169686434,-0.030136898082038514,5.1155808888161865e-06,-0.030126871727736433,-0.030146924436340594,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.5659318637274551,0.27168654732489755,-0.030096820121322896,5.113413797188576e-06,-0.030086798014442355,-0.030106842228203437,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.5577154308617236,0.2768755253254171,-0.03005474049828629,5.113432248242659e-06,-0.03004471835524235,-0.03006476264133023,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.5494989979959922,0.28216360831606535,-0.030010719386502176,5.115229885100077e-06,-0.030000693720154736,-0.030020745052849615,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.5412825651302607,0.28755268911640497,-0.029964922784146666,5.118112134865391e-06,-0.02995489146869349,-0.02997495409959984,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
-0.5330661322645293,0.29304469669721417,-0.029917508970546573,5.121417807122011e-06,-0.02990747117609483,-0.029927546764998314,0.14285714285714282,5.222595998989273e-07,0.999969632057797,9,0.046175732400620915,9.613476502993675e-08,2.6913320836895763e-11
