x_transformed,x_real,Operator_mean_real,Operator_std_real,Operator_upper_real,Operator_lower_real,Operator_weight_mean,Operator_weight_min,Operator_weight_max,Operator_iterations,Operator_between_variance_norm,Operator_within_variance_norm,Operator_within_variance_real
-1.1,0.07943282247242814,-0.030609474550174574,7.992749835048495e-06,-0.03059380904836044,-0.030625140051988707,0.5,5.152526692343966e-07,0.9999994847473308,11,0.060175591224674224,1.359462042919727e-07,6.230789508837044e-11
-1.0917835671342686,0.08094992067275816,-0.03069111809995335,7.949620852704457e-06,-0.030675537129391302,-0.0307066990705154,0.5,5.152526692343966e-07,0.9999994847473308,11,0.060175591224674224,1.359462042919727e-07,6.230789508837044e-11
-1.0835671342685371,0.08249599413606928,-0.030767380919683642,7.912295153509723e-06,-0.03075187310614771,-0.030782888733219573,0.5,5.152526692343966e-07,0.9999994847473308,11,0.060175591224674224,1.359462042919727e-07,6.230789508837044e-11
-1.0753507014028056,0.08407159626481406,-0.030837941698746464,7.881033850015577e-06,-0.030822495156239492,-0.030853388241253436,0.5,5.152526692343966e-07,0.9999994847473308,11,0.060175591224674224,1.359462042919727e-07,6.230789508837044e-11
-1.0671342685370742,0.08567729103095306,-0.03090246640427535,7.856063077520624e-06,-0.030887068803583134,-0.030917864004967564,0.5,5.152526692343966e-07,0.9999994847473308,11,0.060175591224674224,1.359462042919727e-07,6.230789508837044e-11
-1.058917835671343,0.08731365317782327,-0.030960607848560282,7.83756703985537e-06,-0.03094524649943575,-0.030975969197684815,0.5,5.152526692343966e-07,0.9999994847473308,11,0.060175591224674224,1.359462042919727e-07,6.230789508837044e-11
-1.0507014028056114,0.0889812684258623,-0.031012005243608632,7.825680892876173e-06,-0.03099666719090409,-0.031027343296313174,0.5,5.152526692343966e-07,0.9999994847473308,11,0.060175591224674224,1.359462042919727e-07,6.230789508837044e-11
-1.04248496993988,0.09068073368226119,-0.03105628374210598,7.820483580194585e-06,-0.031040955875947112,-0.03107161160826485,0.5,5.152526692343966e-07,0.9999994847473308,11,0.060175591224674224,1.359462042919727e-07,6.230789508837044e-11
-1.0342685370741485,0.09241265725462187,-0.031093143317369662,7.821881030297366e-06,-0.031077812712258922,-0.031108473922480402,0.5,5.152526692343966e-07,0.9999994847473308,11,0.060175591224674224,1.359462042919727e-07,6.230789508837044e-11
-1.026052104208417,0.09417765906869519,-0.031122803806103452,7.829077789420473e-06,-0.031107459095604025,-0.03113814851660288,0.5,5.152526692343966e-07,0.9999994847473308,11,0.060175591224674224,1.359462042919727e-07,6.230789508837044e-11
-1.0178356713426857,0.09597637089027737,-0.03114566843706991,7.841048974934078e-06,-0.031130300263478024,-0.031161036610661795,0.5,5.152526692343966e-07,0.9999994847473308,11,0.060175591224674224,1.359462042919727e-07,6.230789508837044e-11
-1.009619238476954,0.09780943655134493,-0.031162126578330243,7.856806352400704e-06,-0.031146727520846032,-0.031177525635814454,0.5,5.152526692343966e-07,0.9999994847473308,11,0.060175591224674224,1.359462042919727e-07,6.230789508837044e-11
-1.0014028056112223,0.09967751218050783,-0.031172553878459304,7.875409928538566e-06,-0.03115711835863588,-0.03118798939828273,0.5,5.152526692343966e-07,0.9999994847473308,11,0.060175591224674224,1.359462042919727e-07,6.230789508837044e-11
-0.993186372745491,0.10158126643786476,-0.031177312715781003,7.895976748944987e-06,-0.031161836885730303,-0.031192788545831702,0.5,5.152526692343966e-07,0.9999994847473308,11,0.060175591224674224,1.359462042919727e-07,6.230789508837044e-11
-0.9849699398797596,0.10352138075434403,-0.031176752634366367,7.917687528031926e-06,-0.031161234251970583,-0.03119227101676215,0.5,5.152526692343966e-07,0.9999994847473308,11,0.060175591224674224,1.359462042919727e-07,6.230789508837044e-11
-0.9767535070140282,0.10549854957561482,-0.031171210767337365,7.939791381489559e-06,-0.031155649062184883,-0.031186772472489847,0.5,5.152526692343966e-07,0.9999994847473308,11,0.060175591224674224,1.359462042919727e-07,6.230789508837044e-11
-0.9685370741482968,0.10751348061065784,-0.03116101224786382,7.961608950535148e-06,-0.03114540778106178,-0.031176616714665862,0.5,5.152526692343966e-07,0.9999994847473308,11,0.060175591224674224,1.359462042919727e-07,6.230789508837044e-11
-0.9603206412825652,0.10956689508508306,-0.031146470608143947,7.982534204483059e-06,-0.0311308251285978,-0.031162116087690095,0.5,5.152526692343966e-07,0.9999994847473308,11,0.060175591224674224,1.359462042919727e-07,6.230789508837044e-11
-0.952104208416834,0.11165952799928533,-0.031127888166606162,8.002035189853055e-06,-0.031112204465831027,-0.031143571867381297,0.5,5.152526692343966e-07,0.9999994847473308,11,0.060175591224674224,1.359462042919727e-07,6.230789508837044e-11
-0.9438877755511024,0.11379212839153145,-0.031105556403548236,8.019653965814888e-06,-0.031089838170606766,-0.031121274636489706,0.5,5.152526692343966e-07,0.9999994847473308,11,0.060175591224674224,1.359462042919727e-07,6.230789508837044e-11
-0.9356713426853708,0.11596545960607073,-0.031079756325424,8.03500593176674e-06,-0.03106400800318217,-0.03109550464766583,0.5,5.152526692343966e-07,0.9999994847473308,11,0.060175591224674224,1.359462042919727e-07,6.230789508837044e-11
