# METADATA_START
# sample_id: -2.05V_pH1.48_ Na2SO4_ H3Cit_NiFeCoCu_acidB(BWR6)_Au-9_CTAB_diaphram_20230616.cor_curve_43
# index_id: 184
# group_key: potential=-2.05
# group_flags: {"potential": -2.05}
# x_scaling_method: log_log10
# x_scaling_params: {"shift": 1e-09, "base": "log10"}
# y_scaling_method: middle_average
# y_scaling_params: {"factor": -0.016532023673157693, "start_fraction": 0.5, "end_fraction": 0.9}
# physical_scale_factor: -0.016532023673157693
# statistical_scaler_mean: 1.056229230820125
# statistical_scaler_std: 0.18942558024808526
# validation_mae: 0.040922383994042605
# validation_rmse: 0.05805012863462597
# hyperparams_str: 2.14**2 * Matern(length_scale=0.488, nu=1.5) + WhiteKernel(noise_level=0.0532)
# hyperparams: {"k1": "2.14**2 * Matern(length_scale=0.488, nu=1.5)", "k2": "WhiteKernel(noise_level=0.0532)", "k1__k1": "2.14**2", "k1__k2": "Matern(length_scale=0.488, nu=1.5)", "k1__k1__constant_value": 4.567004946251247, "k1__k1__constant_value_bounds": [0.01, 10000.0], "k1__k2__length_scale": 0.4878558085917452, "k1__k2__length_scale_bounds": [0.01, 1000.0], "k1__k2__nu": 1.5, "k2__noise_level": 0.053242150644682115, "k2__noise_level_bounds": [1e-12, 10.0], "log_marginal_likelihood": -69.79273674346399}
# num_prediction_points: 500
# GRID_TYPE: shared_regulated
# grid_x_min: -1.0
# grid_x_max: 3.69897
# COORDINATE_SYSTEM: normalized_user_defined
# x_pred_units: transformed (as per x_scaling_method)
# y_pred_units: normalized (as per y_scaling_method, e.g., I/I_mid)
# y_std_units: normalized (as per y_scaling_method)
# NOTE: To get original units, multiply y by physical_scale_factor
# NOTE: All curves in the same group share the same x_pred grid (J_R)
# METADATA_END
x_pred_transformed,x_pred_original,y_pred_normalized,y_std_normalized
-1.0,0.099999999,2.073861842615923,0.07323860708110069
-0.9905832264529059,0.102191969523999,2.075408383937594,0.07783877124398321
-0.9811664529058116,0.10443198739577886,2.076424228026683,0.08244967096018611
-0.9717496793587175,0.10672110579904039,2.076953325716991,0.08688502262561294
-0.9623329058116232,0.10906040100296088,2.0770371971270016,0.09101145014677994
-0.9529161322645291,0.11145097286822062,2.0767150255162483,0.09473387461160152
-0.9434993587174348,0.11389394536412188,2.0760237463977265,0.09798477556637376
-0.9340825851703407,0.11639046709704268,2.0749981320584396,0.10071667076669921
-0.9246658116232465,0.11894171185047435,2.073670871632676,0.10289696564583507
-0.9152490380761523,0.1215488791368963,2.0720726468652755,0.10450447015405352
-0.9058322645290581,0.12421319476174798,2.070232203695017,0.10552707732890958
-0.8964154909819639,0.12693591139976268,2.0681764197813726,0.1059602619913326
-0.8869987174348697,0.12971830918393473,2.0659303680910854,0.10580617823457705
-0.8775819438877756,0.13256169630739617,2.063517376654593,0.10507321946952528
-0.8681651703406814,0.13546740963848708,2.0609590845957797,0.10377596592414724
-0.8587483967935872,0.13843681534930746,2.058275494532465,0.1019354910443298
-0.8493316232464929,0.14147130955804696,2.055485021438864,0.09958003719157993
-0.8399148496993988,0.14457231898539444,2.0526045380553652,0.09674610721312199
-0.8304980761523046,0.14774130162533583,2.049649416925142,0.09348005436548996
-0.8210813026052104,0.1509797474306554,2.046633569131476,0.08984028730974554
-0.8116645290581161,0.15428917901346326,2.043569479804022,0.08590022975884927
-0.802247755511022,0.15767115236107815,2.0404682404568852,0.08175215773341961
-0.7928309819639279,0.16112725756760227,2.0373395782159265,0.07751191480366622
-0.7834142084168336,0.16465911958153182,2.034191881987479,0.07332414056529933
-0.7739974348697395,0.16826839896975498,2.0310322256154625,0.06936680731565692
-0.7645806613226452,0.1719567926982968,2.0278663880687366,0.06585228498689834
-0.7551638877755511,0.17572603493017727,2.02469887069551,0.06301996128203802
-0.7457471142284569,0.1795778978407587,2.0215329115765774,0.06111412101424034
-0.7363303406813627,0.1835141924509649,2.018370599994479,0.06033907194320177
-0.7269135671342686,0.18753676947876458,2.0152161922409695,0.06065702431103335
-0.7174967935871743,0.1916475202093188,2.012076828995535,0.06176755101817638
-0.7080800200400801,0.19584837738420188,2.0089586873786414,0.06335079629393321
-0.698663246492986,0.20014131611011363,2.0058667538569663,0.0651210124715895
-0.6892464729458918,0.20452835478751072,2.0028048396394653,0.06684537289068201
-0.6798296993987976,0.20901155605959282,1.9997755933633403,0.0683466301639468
-0.6704129258517033,0.21359302778209052,1.9967805110939285,0.06949808387244498
-0.6609961523046092,0.21827492401431067,1.9938199436578001,0.0702165647552657
-0.651579378757515,0.2230594460319053,1.9908931013238418,0.0704562203100409
-0.6421626052104208,0.2279488433618399,1.9879980558425312,0.07020410002724617
-0.6327458316633265,0.23294541484004788,1.9851317398490629,0.06947770047459938
-0.6233290581162324,0.23805150969226865,1.9822899436314692,0.0683242914700387
-0.6139122845691383,0.24326952863857754,1.9794673092603554,0.06682166101454239
