# DIAGNOSTIC_METADATA_START
# sample_id: -1.95V_pH1.48_ Na2SO4_ H3Cit_NiFeCoCu_acidB(BWR3)_Ru-6R3_CTAB_diaphram_20230612.cor_curve_43
# n_training: 362
# n_validation: 32913
# refitted_pct_within_1sig: 87.84530386740332
# refitted_pct_within_2sig: 95.58011049723757
# true_pct_within_1sig: 66.33852884878316
# true_pct_within_2sig: 88.80077780816092
# expected_1sig: 68.27
# expected_2sig: 95.45
# COORDINATE_SYSTEM: normalized_user_defined
# NOTE: data_type='training'  → refitted GPR (all data) predicted at training points  (plots 5,6)
# NOTE: data_type='validation' → train-only GPR predicted at held-out validation points (plot 7)
# NOTE: Calibration percentages in metadata header support plot 8
# DIAGNOSTIC_METADATA_END
data_type,x,y_observed,y_pred,y_std,standardized_residual
training,-1.0413926847239305,3.8993446993520275,3.8492856185800925,0.24334206337806005,0.20571486925213966
training,-0.7403626436761784,3.849985905689343,3.8468712364215967,0.23600845007228022,0.013197278595205142
training,-0.5642713854167036,3.7882874136109885,3.7728810888277815,0.2258849362979221,0.0682043036108748
training,-0.4393326492065069,3.7019095247012914,3.7081211430346808,0.21785717462387866,-0.02851234227774326
training,-0.3424226364373124,3.6772301278699495,3.65939260028943,0.21215831944734362,0.08407649352887568
training,-0.26324147016958316,3.603191937375924,3.6065537139950985,0.20792902246555492,-0.01616790469024019
training,-0.19629466927833367,3.5661728421289105,3.5547535144467015,0.2046663983406398,0.05579483378421291
training,-0.13830271385516993,3.504474350050556,3.5041379812246296,0.20206786224786413,0.0016646329704201777
training,-0.08715018483908442,3.442775857972201,3.457779965278102,0.19994453660595435,-0.07504134673090083
training,-0.04139268902344594,3.418096461140859,3.415281193923937,0.1981731589395063,0.014206097488513592
training,4.3429451761979113e-10,3.393417064309517,3.3706549922907154,0.19667002670440728,0.11573737182351201
training,0.03778852509629476,3.3317185722311624,3.3206305518941983,0.1953763265110154,0.05675211797302238
training,0.07255060070155096,3.2453406833214657,3.2674717039281163,0.19424949591774374,-0.11393090360774448
training,0.10473525779813121,3.220661286490124,3.213937771736406,0.19325794734753898,0.034790366153211086
training,0.13469845840406167,3.158962794411769,3.1594872705025425,0.19237772218396612,-0.002726282880089766
training,0.16272716207923052,3.097264302333414,3.1035821870997715,0.19159029587945234,-0.03297601652557194
training,0.18905636423471528,3.0725849055020715,3.0456885253864656,0.1908810938384036,0.14090646465115733
training,0.2138799167203573,2.998546715008046,2.985297130460575,0.19023852937403413,0.06964721912066393
training,0.23736098461884508,2.912168826098349,2.9234400793250757,0.1896532334979251,-0.05943085183889962
training,0.25963735417406414,2.8628100324356653,2.861579776705271,0.18911754850144424,0.00650524364075256
training,0.28082663048387096,2.8134512387729815,2.800425442885193,0.18862514782065323,0.06905651781525873
training,0.30102999588112844,2.727073349863285,2.7404797234234524,0.1881707579603025,-0.07124578599970988
training,0.3203351321847047,2.7023939530319425,2.682360809165586,0.18774994650779483,0.10670119607652997
training,0.3388185205612243,2.6406954609535878,2.626360169017644,0.1873589589005072,0.07651244441374722
training,0.35654727158956123,2.529638175212549,2.573100410010225,0.1869945915848931,-0.23242508997754655
training,0.3735805961817921,2.504958778381207,2.5232147296089438,0.1866540926106149,-0.0978063270010405
training,0.3899709987527856,2.4679396831341944,2.4764021884826564,0.18633508334546703,-0.04541552343221816
training,0.405765423907189,2.4432602863028525,2.431901787151538,0.18603549381043408,0.06105554866203639
training,0.4210053728081464,2.4062411910558392,2.388936287503666,0.18575353018687424,0.09316056349210658
training,0.4357286131501247,2.3568823973931554,2.3470265078998542,0.18548761514631804,0.05313502726428968
training,0.4499690368491501,2.3322030005618135,2.306026463546495,0.1852363659658102,0.14131424391049915
training,0.463757306882672,2.258164810067788,2.26601718700588,0.18499856502631196,-0.04244560995773483
training,0.4771212548644273,2.2211457148207745,2.227306275728802,0.18477313682585247,-0.03334121512749817
training,0.4900862192511698,2.196466317989433,2.190118165087031,0.1845591257628828,0.03439630997774771
training,0.5026753345117149,2.147107524326749,2.1545789044433103,0.18435567330632063,-0.04052698774338566
training,0.5149097795505551,2.1100884290797364,2.120806985285271,0.1841619945392775,-0.058201781678838986
training,0.5268089920871273,2.0977487306640654,2.0888397759478075,0.18397735610398808,0.048424191433537114
training,0.5383908544402874,2.073069333832723,2.058638559691461,0.18380106021892545,0.07851300811987891
training,0.5496719776695437,2.0237105401700397,2.0302174386680427,0.18363244044299706,-0.03543436267993964
training,0.5606673497186143,1.9990311433386974,2.003662077444508,0.18347089050742646,-0.025240702165224917
training,0.5713912034556723,1.9496723496760138,1.9790214703642974,0.18331590672970832,-0.16010133106205335
training,0.5818566260341084,1.9496723496760138,1.9562739813822496,0.18316718909281793,-0.03604156254910035
training,0.5920757806323317,1.9496723496760138,1.9352640906726901,0.18302477609751833,0.07872299752343048
training,0.602059991436536,1.8879738575976586,1.9158120583232958,0.18288921387412113,-0.15221346366317898
training,0.6118198190722909,1.8632944607663167,1.8977798368835275,0.1827617322864397,-0.18869035474173207
training,0.6213651277448329,1.8756341591819876,1.880935450928392,0.18264438456149162,-0.029025210691418984
training,0.6307051451582105,1.8632944607663167,1.8649387635666799,0.18254008943313177,-0.00900789960478659
training,0.6398485161256796,1.9003135560133297,1.8494465370639892,0.18245250285399325,0.27879595032010623
training,0.6488033506520177,1.9003135560133297,1.8341811618138646,0.18238564659413373,0.36259648386899207
training,0.6575773627027846,1.8879738575976586,1.8190692348817499,0.18234324058482915,0.3778841620732559
training,0.6661775250956937,1.8139356671036329,1.804280079538426,0.18232773506532435,0.05295731643050229
training,0.6746106836238943,1.7473012956590097,1.7901658885258942,0.1823391063965508,-0.2350817314534517
training,0.6828832009211713,1.7201539591445334,1.77707573243424,0.1823736055202519,-0.3121162906009123
training,0.6910010827957012,1.737429536926473,1.765208102543664,0.18242276443995117,-0.15227576277141303
training,0.6989700044228777,1.7213879289861005,1.7545939591501438,0.18247312018372755,-0.18197765299574675
training,0.7144821553596744,1.7460673258174424,1.7367964940245217,0.18251305277680993,0.0507954452944149
training,0.7220352860235701,1.7226218988276676,1.729353586983642,0.18250355533326626,-0.03688524390658219
training,0.7294592971211946,1.7460673258174424,1.7227334556936373,0.18249173226978474,0.12786261503903865
training,0.736758529113831,1.6744970750065509,1.71684283293359,0.18248110087796185,-0.23205558109907107
training,0.750999032436079,1.6683272257987154,1.7069315370927693,0.1824407744000029,-0.21159914169325858
