# DIAGNOSTIC_METADATA_START
# sample_id: -1.95V_pH1.48_ Na2SO4_ H3Cit_NiFeCoCu_acidB(BVR6)_Ru-7R3_CTAB_diaphram_20230512.cor_curve_43
# n_training: 338
# n_validation: 10244
# refitted_pct_within_1sig: 84.61538461538461
# refitted_pct_within_2sig: 95.26627218934911
# true_pct_within_1sig: 58.57087075361187
# true_pct_within_2sig: 84.48848106208511
# expected_1sig: 68.27
# expected_2sig: 95.45
# COORDINATE_SYSTEM: normalized_user_defined
# NOTE: data_type='training'  → refitted GPR (all data) predicted at training points  (plots 5,6)
# NOTE: data_type='validation' → train-only GPR predicted at held-out validation points (plot 7)
# NOTE: Calibration percentages in metadata header support plot 8
# DIAGNOSTIC_METADATA_END
data_type,x,y_observed,y_pred,y_std,standardized_residual
training,-1.0413926847239305,3.784340901086472,3.7795279622404356,0.06923615840834936,0.06951481638681443
training,-0.7403626436761784,3.6095445546159657,3.6121506250484794,0.06825581254236676,-0.038180930409084386
training,-0.5642713854167036,3.460967660116035,3.4583632792327776,0.06632571371172076,0.03926653380090684
training,-0.4393326492065069,3.312390765616104,3.3162875615163276,0.0641998831411059,-0.060697865844849166
training,-0.3424226364373124,3.1900333230867486,3.184570602667179,0.062410101967158384,0.0875294261446821
training,-0.26324147016958316,3.0501962459103438,3.0440674856099905,0.0609958717968395,0.10047828008293157
training,-0.19629466927833367,2.901619351410413,2.9112101511643997,0.0598708303232223,-0.16019152709575218
training,-0.13830271385516993,2.805481360851634,2.8060445292352796,0.05895970034334637,-0.00955175110136331
training,-0.08715018483908442,2.726823004939906,2.7209675868745586,0.058207826484814,0.10059503006550685
training,-0.04139268902344594,2.648164649028178,2.6482527342735755,0.05757666905257498,-0.0015298774085784062
training,4.3429451761979113e-10,2.578246110439975,2.5881907126777124,0.05703886263062188,-0.1743478351716601
training,0.03778852509629476,2.552026658469399,2.539980052574089,0.056574640688152,0.2129329630287812
training,0.07255060070155096,2.499587754528247,2.4989848828123584,0.05616943652003161,0.010733091733976451
training,0.10473525779813121,2.4471488505870953,2.4658553226625215,0.05581230402057292,-0.335167529278384
training,0.13469845840406167,2.4384090332635697,2.440707591179351,0.055494869752227144,-0.04141928653769095
training,0.16272716207923052,2.429669215940044,2.4185061165027064,0.0552106172537375,0.20219117214022678
training,0.18905636423471528,2.385970129322418,2.3947594134833947,0.05495438714588504,-0.15993780663316962
training,0.2138799167203573,2.368490494675367,2.3679116936481197,0.05472206831339966,0.01057710433886737
training,0.23736098461884508,2.3510108600283166,2.3360812525707866,0.05451033197304286,0.2738858284246851
training,0.25963735417406414,2.3073117734106896,2.2981945889262034,0.0543164453428798,0.16785311354871293
training,0.28082663048387096,2.263612686793063,2.2554087362664346,0.054138145733209804,0.15153733842129394
training,0.30102999588112844,2.2024339655283858,2.2100437103372634,0.053973544754460076,-0.1409902727233754
training,0.3203351321847047,2.1587348789107588,2.164588921358752,0.05382105352439853,-0.10876863334647863
training,0.3388185205612243,2.115035792293132,2.120453279842344,0.053679324891536075,-0.10092316827877178
training,0.35654727158956123,2.071336705675505,2.0781327818058832,0.053547208515371855,-0.12691746789630168
training,0.3735805961817921,2.0451172537049294,2.0375204066440094,0.05342371534869602,0.1421999012445218
training,0.3899709987527856,2.001418167087303,1.9981990565575456,0.05330798920015512,0.06038701838164885
training,0.405765423907189,1.957719080469676,1.9601144105047872,0.05319928322298802,-0.04502560721670691
training,0.4210053728081464,1.9227598111755746,1.9233980691324628,0.05309695065000714,-0.012020614138338723
training,0.4357286131501247,1.8878005418814734,1.888084972383043,0.05300042248930608,-0.0053665704474414235
training,0.4499690368491501,1.852841272587372,1.8541516068719148,0.05290919686593592,-0.02476571862140488
training,0.463757306882672,1.8178820032932705,1.8215479222437425,0.052822828734055055,-0.06940027695200865
training,0.4771212548644273,1.7916625513226947,1.7901652973125586,0.05274092240134617,0.028388847580318705
training,0.4900862192511698,1.7567032820285933,1.7598191025306948,0.052663125003726545,-0.059165127325136506
training,0.5026753345117149,1.7304838300580174,1.7303454680786032,0.05258912080322437,0.002631000044073922
training,0.5149097795505551,1.7042643780874411,1.7015484430606729,0.05251862624055691,0.05171374835961593
training,0.5268089920871273,1.6867847434403906,1.6732592815316574,0.05245138568233808,0.25786662653415904
training,0.5383908544402874,1.6518254741462892,1.6454351763673178,0.05238716786417157,0.12198211942553955
training,0.5496719776695437,1.6168662048521878,1.6182858448422357,0.052325762473659936,-0.02713080364666357
training,0.5606673497186143,1.5819069355580866,1.5921279725273842,0.05226698170307344,-0.19555437518484442
training,0.5713912034556723,1.5644273009110357,1.5671986381635963,0.05221065441443872,-0.05307991785075626
training,0.5818566260341084,1.5382078489404598,1.5435567148786364,0.052156626614485446,-0.10255390877667878
training,0.5920757806323317,1.520728214293409,1.521170548232917,0.05210475980954479,-0.00848931921528437
training,0.602059991436536,1.5032485796463584,1.4999416930472875,0.05205492977452313,0.0635268668508825
training,0.6118198190722909,1.4770291276757823,1.479770678704438,0.052007024299721365,-0.05271501417932278
training,0.6213651277448329,1.4595494930287316,1.460591735550159,0.05196093932650312,-0.020058192421666794
training,0.6307051451582105,1.4420698583816811,1.4423256394131716,0.051916573362181626,-0.004926770286117011
training,0.6398485161256796,1.4245902237346302,1.4248854086620792,0.051873821082246425,-0.005690441165149629
training,0.6488033506520177,1.4071105890875797,1.408187780646973,0.051832568671767956,-0.020782137272346676
training,0.6575773627027846,1.3983707717640543,1.392152765292393,0.05179269513494732,0.12005566505960942
training,0.6661775250956937,1.3808911371170038,1.376711033297375,0.051754089162604176,0.08076857073879863
