# DIAGNOSTIC_METADATA_START
# sample_id: -2.05V_pH1.48_ Na2SO4_ H3Cit_NiFeCoCu_acidB(BWR6)_Au-9_CTAB_diaphram_20230616.cor_curve_43
# n_training: 361
# n_validation: 32738
# refitted_pct_within_1sig: 87.53462603878116
# refitted_pct_within_2sig: 95.56786703601108
# true_pct_within_1sig: 69.45445659478283
# true_pct_within_2sig: 89.2693506017472
# expected_1sig: 68.27
# expected_2sig: 95.45
# COORDINATE_SYSTEM: normalized_user_defined
# NOTE: data_type='training'  → refitted GPR (all data) predicted at training points  (plots 5,6)
# NOTE: data_type='validation' → train-only GPR predicted at held-out validation points (plot 7)
# NOTE: Calibration percentages in metadata header support plot 8
# DIAGNOSTIC_METADATA_END
data_type,x,y_observed,y_pred,y_std,standardized_residual
training,-1.0413926847239305,2.068712256656698,2.059537757517786,0.06142592202111568,0.14935875314695457
training,-0.7403626436761784,2.020321326676424,2.019724146559009,0.06052424824582054,0.009866791141345938
training,-0.5642713854167036,1.9658815304486164,1.9645930201033093,0.058844276366212325,0.021896952816590893
training,-0.4393326492065069,1.923539466715877,1.9225452093653856,0.05699696170160938,0.017444041209635615
training,-0.3424226364373124,1.8811974029831373,1.8791349213362523,0.055434643054445135,0.037205644873347876
training,-0.26324147016958316,1.832806473002864,1.831907763272455,0.05419692064224488,0.01658230242790225
training,-0.19629466927833367,1.78441554302259,1.7852979495955148,0.05321086413517035,-0.016583203178674795
training,-0.13830271385516993,1.7420734792898507,1.7415165091380835,0.05241144345312887,0.010626880581958218
training,-0.08715018483908442,1.6997314155571113,1.6989218432305488,0.05175119707222894,0.015643547797902196
training,-0.04139268902344594,1.6573893518243719,1.6563177025027647,0.05119656999971045,0.02093205305589903
training,4.3429451761979113e-10,1.6150472880916324,1.6135499238090785,0.05072369597692576,0.029520015266299434
training,0.03778852509629476,1.572705224358893,1.5712103257807855,0.050315314397570025,0.029710607854389542
training,0.07255060070155096,1.5303631606261536,1.5304370105095604,0.049958692612026956,-0.001478218892404542
training,0.10473525779813121,1.4880210968934142,1.4924611240497039,0.04964425482870542,-0.0894368776944286
training,0.13469845840406167,1.4577767656557432,1.4576860923573938,0.04936467070246195,0.0018368054901506544
training,0.16272716207923052,1.4335813006656062,1.42510509908261,0.049114232076185815,0.17258137218942635
training,0.18905636423471528,1.397288103180401,1.3941223165890269,0.04888841711435328,0.06475535048503613
training,0.2138799167203573,1.3549460394476618,1.36589340906888,0.048683621013042355,-0.2248676119592368
training,0.23736098461884508,1.3247017082099906,1.3416123890752298,0.04849692365247923,-0.34869594928430453
training,0.25963735417406414,1.3247017082099906,1.3203160333997068,0.04832592682490632,0.09075200600080857
training,0.28082663048387096,1.3126039757149224,1.2992245071264534,0.048168644158981526,0.2777630301682035
training,0.30102999588112844,1.2823596444772511,1.2765363773571266,0.04802341732234685,0.12125890727249333
training,0.3203351321847047,1.2581641794871143,1.2521846260476142,0.047888850578198854,0.12486316449065137
training,0.3388185205612243,1.2279198482494433,1.2268804868918948,0.04776376021746384,0.02176045919836302
training,0.35654727158956123,1.2037243832593068,1.2016507426064071,0.04764713522563263,0.04352078333204764
training,0.3735805961817921,1.1734800520216355,1.1774578833800127,0.04753810614835196,-0.083676689550818
training,0.3899709987527856,1.155333453279033,1.1551174183914386,0.04743592010602644,0.004554246795594303
training,0.405765423907189,1.1311379882888963,1.1351167549875592,0.04733992007649005,-0.08404675554646904
training,0.4210053728081464,1.1129913895462935,1.1177656996449503,0.047249536785340926,-0.10104459034683214
training,0.4357286131501247,1.100893657051225,1.10312441673373,0.047164269340274415,-0.04729766217050679
training,0.4499690368491501,1.0887959245561567,1.0910297806420304,0.04708367666417697,-0.047444384963012856
training,0.463757306882672,1.0827470583086225,1.0812242419454214,0.04700736987542367,0.032395268316377186
training,0.4771212548644273,1.0766981920610883,1.0734247413213225,0.04693500743240605,0.06974433182961944
training,0.4900862192511698,1.070649325813554,1.0674330260886493,0.0468662902571953,0.06862714544700438
training,0.5026753345117149,1.0585515933184857,1.0631773333213919,0.046800954743931394,-0.09883858178389232
training,0.5149097795505551,1.0585515933184857,1.0606537242479794,0.04673876146956263,-0.044976179490016616
training,0.5268089920871273,1.0525027270709515,1.0597764178667235,0.04667947907894739,-0.15582202123310027
training,0.5383908544402874,1.0525027270709515,1.060384051531714,0.04662286734728166,-0.16904418137031652
training,0.5496719776695437,1.0525027270709515,1.0621845252763482,0.046568670455010244,-0.20790368481659544
training,0.5606673497186143,1.0585515933184857,1.064750772584098,0.046516645201824636,-0.13326797806223212
training,0.5713912034556723,1.06460045956602,1.0675375958679192,0.04646663969278766,-0.06320956959653405
training,0.5818566260341084,1.0827470583086225,1.0699577261829973,0.0464187569150409,0.2755207797029352
training,0.5920757806323317,1.0887959245561567,1.0714874463314448,0.04637359549280031,0.37323994405555955
