# DIAGNOSTIC_METADATA_START
# sample_id: -2.05V_pH1.48_ Na2SO4_ H3Cit_NiFeCoCu_acidB(BWR6)_Au-8R2_CTAB_diaphram_20230616.cor_curve_43
# n_training: 361
# n_validation: 32999
# refitted_pct_within_1sig: 81.99445983379502
# refitted_pct_within_2sig: 93.90581717451524
# true_pct_within_1sig: 47.18021758235098
# true_pct_within_2sig: 76.92354313767083
# expected_1sig: 68.27
# expected_2sig: 95.45
# COORDINATE_SYSTEM: normalized_user_defined
# NOTE: data_type='training'  → refitted GPR (all data) predicted at training points  (plots 5,6)
# NOTE: data_type='validation' → train-only GPR predicted at held-out validation points (plot 7)
# NOTE: Calibration percentages in metadata header support plot 8
# DIAGNOSTIC_METADATA_END
data_type,x,y_observed,y_pred,y_std,standardized_residual
training,-1.0413926847239305,1.2250417098830129,1.2263368595716075,0.023277020296276797,-0.055640699133547106
training,-0.7403626436761784,1.1053307936077998,1.1026057428569107,0.021912936364782202,0.12435808205206787
training,-0.5642713854167036,0.9656680579533847,0.9518022119032153,0.020632531394914628,0.67203804116751
training,-0.4393326492065069,0.8100438667956078,0.8122463926064378,0.019938353625156297,-0.11046678382734727
training,-0.3424226364373124,0.6983136782720758,0.7105780764161196,0.019472795337153348,-0.6298221631108898
training,-0.26324147016958316,0.6384582201344693,0.6450140848041326,0.019137673844787012,-0.34256329628027077
training,-0.19629466927833367,0.6025449452519054,0.6027142697181078,0.018883349783363288,-0.008966865902941056
training,-0.13830271385516993,0.5746123981210223,0.5732646612991774,0.018682828327142686,0.07213772941825267
training,-0.08715018483908442,0.5550596151294043,0.5507946574163872,0.018520116181890207,0.23028784744659042
training,-0.04139268902344594,0.535506832137786,0.5323735320156924,0.018385076520599238,0.17042627489422713
training,4.3429451761979113e-10,0.5183482674716722,0.5168120282228604,0.01827095095103687,0.08408096789929076
training,0.03778852509629476,0.5031848847434786,0.5036794900554531,0.018173050254244417,-0.027216416745305543
training,0.07255060070155096,0.4916128295035413,0.49276366068354116,0.018088012320515018,-0.06362397112767461
training,0.10473525779813121,0.4824349925891083,0.48384453570899466,0.018013359757087438,-0.07824987293149228
