# DIAGNOSTIC_METADATA_START
# sample_id: -1.95V_pH1.48_ Na2SO4_ H3Cit_NiFeCoCu_acidB(BWR6)_Ru-6R_CTAB_diaphram_20230614.cor_curve_43
# n_training: 295
# n_validation: 2299
# refitted_pct_within_1sig: 92.54237288135593
# refitted_pct_within_2sig: 96.27118644067797
# true_pct_within_1sig: 70.20443671161375
# true_pct_within_2sig: 84.64549804262724
# expected_1sig: 68.27
# expected_2sig: 95.45
# COORDINATE_SYSTEM: normalized_user_defined
# NOTE: data_type='training'  → refitted GPR (all data) predicted at training points  (plots 5,6)
# NOTE: data_type='validation' → train-only GPR predicted at held-out validation points (plot 7)
# NOTE: Calibration percentages in metadata header support plot 8
# DIAGNOSTIC_METADATA_END
data_type,x,y_observed,y_pred,y_std,standardized_residual
training,-1.0413926847239305,2.498779163722955,2.489522894722252,0.06384779283963692,0.14497398538825418
training,-0.7403626436761784,2.405945262903526,2.3995068535844504,0.06382719034790625,0.10087251646037149
training,-0.5642713854167036,2.2976390452808597,2.293789500991414,0.06376482068794914,0.06037097324004791
training,-0.4393326492065069,2.1815966692565736,2.1789854579283716,0.06364785866037165,0.04102591004723253
training,-0.3424226364373124,2.065554293232288,2.0635018559709786,0.0634688423137832,0.03233771380181354
training,-0.26324147016958316,1.934039600404764,1.9324917406585493,0.06322345798785962,0.024482364505649456
training,-0.19629466927833367,1.80252490757724,1.8018102456001226,0.06291246395544738,0.011359624644292847
training,-0.13830271385516993,1.694218689954573,1.69327292787918,0.06254195908789938,0.01512204106928541
training,-0.08715018483908442,1.6013847891351445,1.6011826967816833,0.06212237923023006,0.003253132858721557
training,-0.04139268902344594,1.531759363520573,1.5312213878688987,0.06166670543605866,0.008723923987795593
training,4.3429451761979113e-10,1.4776062547092395,1.477839567487851,0.061188495539477555,-0.0038130170740964674
training,0.03778852509629476,1.4389254627011443,1.4376949848501082,0.06070027338754083,0.020271372439346628
training,0.07255060070155096,1.4002446706930491,1.4012183318968394,0.0602125257718612,-0.016170409556681507
training,0.10473525779813121,1.3770361954881918,1.3759238130295,0.05973331866386058,0.018622478739032246
training,0.13469845840406167,1.3538277202833349,1.354022999566154,0.059268384517784954,-0.003294830525217996
training,0.16272716207923052,1.3383554034800966,1.3388826126145976,0.05882149082979146,-0.008962865887406085
training,0.18905636423471528,1.3306192450784775,1.3302464170241342,0.05839470512311749,0.00638462088161648
training,0.2138799167203573,1.3228830866768586,1.3210276220433743,0.057988999259184056,0.03199683826222866
training,0.23736098461884508,1.3074107698736204,1.310233498748299,0.05760459037146244,-0.049001804397465626
training,0.25963735417406414,1.3074107698736204,1.3055909615677332,0.057241019398811974,0.031792031690226916
training,0.28082663048387096,1.2996746114720013,1.2996322532172835,0.05689751553884157,0.0007444658038610525
training,0.30102999588112844,1.2919384530703824,1.2919387061484957,0.056573099862904944,-4.473470846050081e-06
training,0.3203351321847047,1.2842022946687632,1.2839132013038743,0.05626668808803551,0.005137913287570876
training,0.3388185205612243,1.2764661362671443,1.2763267147477522,0.05597715915017174,0.002490685866516906
training,0.35654727158956123,1.2687299778655252,1.2705421040783802,0.05570339980579474,-0.03253169853042432
training,0.3735805961817921,1.2687299778655252,1.2666493796053164,0.05544433503819477,0.03752589430503415
training,0.3899709987527856,1.2609938194639059,1.260670671840903,0.055198968499032885,0.005854232990296232
training,0.405765423907189,1.253257661062287,1.2535361395970748,0.054966274469448656,-0.00506635272208497
training,0.4210053728081464,1.2455215026606679,1.2476182562449516,0.054745360786089055,-0.03830011439045112
training,0.4357286131501247,1.2455215026606679,1.2432151343031208,0.0545354528382367,0.042291174516494674
training,0.4499690368491501,1.237785344259049,1.2373276471729773,0.054335756024194194,0.008423497135579286
training,0.463757306882672,1.2300491858574298,1.2305814459373652,0.054145560193441335,-0.009830170323305631
training,0.4771212548644273,1.222313027455811,1.2248304660702014,0.05396421478266941,-0.04665014806319253
training,0.4900862192511698,1.222313027455811,1.2200735204461204,0.053791121759895325,0.041633394736097694
training,0.5026753345117149,1.2145768690541916,1.213433331809318,0.05362573170770694,0.021324412857881926
training,0.5149097795505551,1.2068407106525727,1.2046246558514506,0.05346754003562177,0.04144673189566981
training,0.5268089920871273,1.1913683938493347,1.1957992097225536,0.053316087419948185,-0.083104670266008
training,0.5383908544402874,1.1913683938493347,1.1902216095233271,0.05317095841283473,0.021567870094550735
training,0.5496719776695437,1.1836322354477156,1.187306716326933,0.053031723382171346,-0.0692883549306639
training,0.5606673497186143,1.1913683938493347,1.1858171253544365,0.05289802456064566,0.10494283161821225
training,0.5713912034556723,1.1836322354477156,1.1830317394602279,0.052769561414677285,0.01137959024580221
training,0.5818566260341084,1.1758960770460964,1.1801484878690092,0.052646015933664955,-0.08077364904864749
training,0.5920757806323317,1.1758960770460964,1.1788903684888279,0.052527099447353634,-0.057004697928010765
training,0.602059991436536,1.1836322354477156,1.177598417171995,0.052412548686948245,0.11512163432935377
training,0.6118198190722909,1.1758960770460964,1.173190449615896,0.05230212009749876,0.05173074093332473
training,0.6213651277448329,1.1681599186444775,1.1662830398559927,0.05219558771633394,0.03595857173003259
training,0.6307051451582105,1.1526876018412393,1.1598776417050027,0.05209274258619093,-0.13802383005779828
training,0.6398485161256796,1.1557820652018869,1.1570239321493072,0.051993393574650236,-0.023885091155837094
training,0.6488033506520177,1.1557820652018869,1.1571519356746682,0.05189736234772982,-0.026395762870629044
training,0.6575773627027846,1.1611973760830203,1.1582845020321715,0.05180445836185773,0.056228250180310406
training,0.6661775250956937,1.1604237602428582,1.1582721826632492,0.051714526554515444,0.04160489747847626
training,0.6746106836238943,1.1573292968822106,1.1563955929521623,0.051627438506703274,0.018085420374256037
training,0.6828832009211713,1.1495931384805917,1.1531381811906025,0.051543053612829626,-0.06877828251624081
training,0.6910010827957012,1.1503667543207536,1.1491201865544836,0.0514612396312283,0.024223430542689058
training,0.6989700044228777,1.148045906800268,1.1438799644573034,0.051381875101253284,0.08107805187427083
training,0.7067953341780245,1.137215285038001,1.1374026795249093,0.05130484689268439,-0.0036525688681014598
training,0.7144821553596744,1.1263846632757344,1.1309716093705173,0.05123004909774758,-0.0895362422369997
training,0.7220352860235701,1.1232901999150868,1.1256686549587036,0.05115738337911785,-0.04649289861721818
training,0.7294592971211946,1.1232901999150868,1.1210827568261872,0.05108675912457841,0.043209691168619196
training,0.736758529113831,1.1186485048741155,1.1160820745140163,0.051018088074796665,0.05030432248472646
training,0.7439371855287642,1.1101387306323345,1.1101734653641737,0.0509512704701724,-0.0006817245468176959
training,0.750999032436079,1.1039498039110391,1.1036155368174212,0.05088622812527344,0.006568910789342546
training,0.757947885051875,1.1016289563905535,1.0967863426921443,0.050822943553278044,0.09528400659840311
training,0.7647873024720089,1.089251102947963,1.0903383705099223,0.05076153822455791,-0.02141912159965622
training,0.77152067823958,1.0784204811856963,1.0857961840150372,0.05070227136279582,-0.1454708559704861
training,0.7781512504560261,1.0784204811856963,1.0842541061844124,0.0506449502685901,-0.11518670580698395
training,0.7846821111318962,1.089251102947963,1.0850928241451618,0.05058781998831603,0.08219920912863346
training,0.7911162148448975,1.090024718788125,1.0866081844797892,0.05052977674912636,0.06761427659846735
training,0.7974563867658965,1.0877038712676392,1.087830948503586,0.050486907293371956,-0.002517033474770146
training,0.8037053301074498,1.0877038712676392,1.0885781166938489,0.050530635453191766,-0.017301294880594415
training,0.8098656330440158,1.089251102947963,1.0887585281185628,0.05080255513502498,0.009695867208282489
training,0.8159398414987319,1.090024718788125,1.0881686678953626,0.051354724584123775,0.03614177476714429
training,0.8278390522438411,1.0861566395873155,1.0845727586525213,0.05124167790431601,0.03091001303003202
training,0.8336685898783576,1.0838357920668298,1.0820036757229388,0.050626259130113135,0.03618905231696944
training,0.8394209128998258,1.0791940970258582,1.0794997661126287,0.05037113116147027,-0.006068338731241561
training,0.8450980400762989,1.0706843227840772,1.077771769794316,0.05052826117380901,-0.14026698785126457
training,0.8507019120256241,1.0760996336652107,1.0773023903160837,0.05097986448422495,-0.023592778456401998
training,0.8616972856073907,1.0799677128660201,1.0783982202078006,0.050916020044422965,0.030825124465102115
training,0.8670923123327613,1.080741328706182,1.078723583736628,0.050486090906282644,0.03996635368943272
training,0.8724211408023791,1.0784204811856963,1.0783556428375078,0.050434274127475816,0.001285600897041691
training,0.8776854334377233,1.083062176226668,1.0771969917561395,0.050741001418814574,0.11559063272240751
training,0.8880262559403108,1.0699107069439153,1.0733681177799335,0.05079545040959555,-0.06806536414840957
training,0.8931057762407636,1.0683634752635915,1.0719016213557468,0.05060935781370078,-0.06991090655978208
training,0.8981265725071949,1.0691370911037534,1.0711516916567556,0.05075897173012777,-0.03968954611106641
training,0.9079973166606513,1.0753260178250486,1.0708579792662718,0.050962200970720274,0.08767357894484296
training,0.9128498146831917,1.0722315544644012,1.0706014545923568,0.050910226769406715,0.03201910445667258
training,0.9223951233568876,1.0675898594234297,1.0699249154721115,0.0505636144588062,-0.04618056025180301
training,0.9270902400979119,1.0683634752635915,1.06995024931369,0.05036873136869443,-0.03150315689575731
training,0.9317351915930651,1.0699107069439153,1.070310055662808,0.050474166691813746,-0.007911942767472455
training,0.9408785615028087,1.071457938624239,1.0715110162637942,0.05067452490851827,-0.0010474225371854163
training,0.945379058111795,1.073005170304563,1.072034625392557,0.050692328444295026,0.019145794637506854
training,0.9542425094875798,1.073005170304563,1.0722825946921513,0.05073240976879912,0.014242879734680945
training,0.9586073105466025,1.073778786144725,1.0718790993816487,0.05081603691621246,0.037383607117379106
training,0.9672074738771609,1.0691370911037534,1.0701195914786643,0.05105122355361924,-0.01924538345206195
training,0.9756406333069474,1.0660426277431059,1.0678238856695756,0.050780646666463536,-0.035077495855097014
training,0.9797966346378997,1.0691370911037534,1.0666235792778156,0.05073738012079734,0.04953964542512088
training,0.9879911047481124,1.065269011902944,1.0641426168265697,0.0508499161946516,0.022151365399449376
training,0.9960338168105796,1.0575328535013249,1.0621864278752289,0.050628699779218064,-0.09191573919547161
training,1.0000000000434295,1.0629481643824583,1.0617089595430926,0.05062916829712556,0.024476104952891875
training,1.0078254151071897,1.0621745485422962,1.061579881016566,0.05089664642367828,0.011683825288048741
training,1.0155123186041553,1.0637217802226202,1.0622351641282233,0.05082748863155523,0.029248269617420525
training,1.0230651169139389,1.0606273168619724,1.0636369202358864,0.050473220334433896,-0.059627726307330445
training,1.0267930281519964,1.0614009327021343,1.064718097648231,0.050446240686787484,-0.06575643485739384
training,1.0341542032837752,1.0683634752635915,1.0672113721732428,0.05072460931226029,0.02271290215337325
training,1.0413926851977064,1.0722315544644012,1.068759722993233,0.05089972438278265,0.06820923897815052
training,1.0485124969369954,1.0706843227840772,1.068206322177563,0.050908767614641776,0.048675320927115254
training,1.0555174668622613,1.0675898594234297,1.0654604087927524,0.0508544139975926,0.04187346700309485
training,1.0624108648532349,1.0629481643824583,1.0612456819922795,0.05079107672905656,0.033519320645803416
training,1.0691969241793284,1.0536647743005154,1.0568504443261122,0.05073056551943264,-0.06279587043233137
training,1.075878577381755,1.0451550000587344,1.0537316769565985,0.05067237592525209,-0.1692574449950801
