# DIAGNOSTIC_METADATA_START
# sample_id: -1.95V_pH1.48_ Na2SO4_ H3Cit_NiFeCoCu_acidB(BWR6)_Au-2.cor_curve_43
# n_training: 361
# n_validation: 32999
# refitted_pct_within_1sig: 78.1163434903047
# refitted_pct_within_2sig: 95.56786703601108
# true_pct_within_1sig: 52.47128700869723
# true_pct_within_2sig: 82.52068244492257
# expected_1sig: 68.27
# expected_2sig: 95.45
# COORDINATE_SYSTEM: normalized_user_defined
# NOTE: data_type='training'  → refitted GPR (all data) predicted at training points  (plots 5,6)
# NOTE: data_type='validation' → train-only GPR predicted at held-out validation points (plot 7)
# NOTE: Calibration percentages in metadata header support plot 8
# DIAGNOSTIC_METADATA_END
data_type,x,y_observed,y_pred,y_std,standardized_residual
training,-1.0413926847239305,1.909506573399453,1.90751406749951,0.026170431990746413,0.07613576623549793
training,-0.7403626436761784,1.8456434772991366,1.8465123763239442,0.02573739427682944,-0.03376017836482395
training,-0.5642713854167036,1.7881666908088523,1.7879183001863568,0.0249237230949771,0.009966031982956109
training,-0.4393326492065069,1.7370762139285991,1.7363920934060033,0.024082759318982388,0.028407065431902967
training,-0.3424226364373124,1.6859857370483464,1.6867592198380459,0.02340613297094814,-0.0330461587719296
training,-0.26324147016958316,1.6412815697781251,1.640548656747462,0.022881725502995224,0.03203049644853231
training,-0.19629466927833367,1.5965774025079038,1.595969204145733,0.02246838028689291,0.027069078932171274
training,-0.13830271385516993,1.5518732352376823,1.5532903225208057,0.022135339239127638,-0.0640192256108076
training,-0.08715018483908442,1.5135553775774926,1.5131394137236658,0.02186135898075494,0.019027355631928155
training,-0.04139268902344594,1.4752375199173031,1.4744500757074044,0.021631825900089826,0.03640211463865629
training,4.3429451761979113e-10,1.4369196622571134,1.4366792163359576,0.02143650862604092,0.011216654924022414
training,0.03778852509629476,1.3986018045969237,1.3999826135232754,0.021268080626130455,-0.06492400250555397
training,0.07255060070155096,1.3666702565467654,1.3644606169649178,0.02112117339269805,0.10461727340157122
training,0.10473525779813121,1.328352398886576,1.3298566497943975,0.02099176863008679,-0.0716590834799732
training,0.13469845840406167,1.2964208508364177,1.2963615219796019,0.02087680082700792,0.0028418557528638168
training,0.16272716207923052,1.2644893027862598,1.2638815005435393,0.020773889186605842,0.02925798988985597
training,0.18905636423471528,1.2325577547361017,1.2322889624470028,0.020681152420380877,0.01299696856033722
training,0.2138799167203573,1.2006262066859437,1.201576343770896,0.02059709278019162,-0.04612966938970494
training,0.23736098461884508,1.1750809682458172,1.171746428187785,0.02052049824171176,0.16249800577475082
training,0.25963735417406414,1.1431494201956591,1.142774722434313,0.02045037511865619,0.01832229273741188
