x_real,mean_real,std_real,1sig_upper_real,1sig_lower_real,2sig_upper_real,2sig_lower_real,sample_0_real,sample_1_real,sample_2_real,sample_3_real,sample_4_real,sample_5_real,sample_6_real,mean_norm,std_norm,1sig_upper_norm,1sig_lower_norm,2sig_upper_norm,2sig_lower_norm,sample_0_norm,sample_1_norm,sample_2_norm,sample_3_norm,sample_4_norm,sample_5_norm,sample_6_norm
0.9118425186146568,-0.02524769562415609,0.002100211778229236,-0.023147483845926853,-0.027347907402385324,-0.021047272067697617,-0.02944811918061456,-0.01807025892043104,-0.021878501905630073,-0.0187194109938248,-0.02520301322698534,-0.022011949644577106,-0.013401809471229919,-0.027378561648997955,1.491566542102548,0.10663010338900054,1.5981966454915484,1.3849364387135474,1.704826748880549,1.2783063353245467,1.4058788613554014,1.6027144671172913,2.082221943335476,1.506289694623448,2.495937443949932,0.6881930797081833,1.4368639916553572
0.9292579217819882,-0.02512409552908787,0.0020898825051936278,-0.023034213023894242,-0.027213978034281498,-0.020944330518700614,-0.029303860539475125,-0.017997899808213383,-0.021782279834974962,-0.01851718253992695,-0.025078004264425163,-0.02218442039195187,-0.013315982452610165,-0.027244077691197827,1.4842953665779115,0.10683550572321544,1.591130872301127,1.377459860854696,1.6979663780243424,1.2706243551314806,1.4002492715005361,1.5956656981768895,2.059727404142346,1.4988183771923107,2.5154939213773986,0.6837857972145098,1.4298060914305155
0.9470059440814136,-0.024998757752949265,0.0020794900719422783,-0.022919267681006987,-0.027078247824891544,-0.02083977760906471,-0.029157737896833822,-0.017917616773163544,-0.021684270396414438,-0.018332371512566715,-0.024951714677359797,-0.02235845749775995,-0.0132303546286797,-0.02710680052861978,1.4769244278023232,0.10711565018400171,1.5840400779863248,1.3698087776183216,1.6911557281703267,1.2626931274343198,1.3940031948726905,1.5884859952076211,2.039170262859065,1.491270521631487,2.5352280083636494,0.679388743519192,1.4226016000363435
0.9650929382505626,-0.02487141478048159,0.002067555834971286,-0.022803858945510305,-0.026938970615452876,-0.02073630311053902,-0.02900652645042416,-0.01782984208964923,-0.02158453346770585,-0.01819293064945275,-0.024823584306322585,-0.02253356382956364,-0.013145141926894822,-0.026966645841068657,1.4694431237690515,0.10729393781015288,1.5767370615792045,1.3621491859588986,1.6840309993893572,1.2548552481487458,1.387174262721895,1.581179744567765,2.0236597948710866,1.4836126493079118,2.5550833350057047,0.6750130066608611,1.415246092234812
0.9835253783588568,-0.02474173299981339,0.0020540552922956546,-0.022687677707517735,-0.026795788292109046,-0.020633622415222083,-0.028849843584404698,-0.01773494219507616,-0.021483122633680126,-0.01811019971525314,-0.024693047455479105,-0.0227092397352939,-0.013060560548269203,-0.026823521497627636,1.4618338565663167,0.1074263697205107,1.5692602262868274,1.354407486845806,1.676686596007338,1.2469811171252954,1.3797909841362026,1.573750871625892,2.014457359674813,1.4758109507005566,2.575003245699304,0.6706696887255266,1.4077347328706415
1.0023098621248416,-0.024609318721255997,0.002040319665514413,-0.022568999055741584,-0.02664963838677041,-0.02052867939022717,-0.028689958052284824,-0.01763321989264567,-0.0213800855381948,-0.018080655515108707,-0.024559532495891292,-0.022884981991849882,-0.01297682710471239,-0.026677327565141264,1.4540727123897632,0.10777926103033922,1.5618519734201024,1.346293451359424,1.6696312344504416,1.2385141903290848,1.3718769174177818,1.5662028665432597,2.0111710606636253,1.467831261689012,2.594930679920488,0.6663699128990129,1.4000622773165037
1.0214531132777804,-0.024473906875931466,0.002027328178470388,-0.022446578697461077,-0.026501235054401856,-0.02041925051899069,-0.028528563232872242,-0.017525067359728787,-0.021275635344288397,-0.01809597547621027,-0.024422656205459022,-0.02306000489188105,-0.012894176521552161,-0.026528009657866752,1.4461426676040312,0.10851697074621643,1.5546596383502476,1.3376256968578148,1.6631766090964641,1.2291087261115983,1.3634625742421023,1.5585513446251196,2.0128751505619262,1.4596506785238346,2.6147765462244807,0.6621257427750592,1.392225871334967
1.0409619839643451,-0.024335697485793475,0.002013525402739459,-0.022322172083054016,-0.026349222888532933,-0.020308646680314558,-0.028362748291272392,-0.017411239065114378,-0.021170457747548204,-0.018160554866030795,-0.02428257233312008,-0.02323274126520251,-0.01281289399538107,-0.026375654533958123,1.4380570588784323,0.10935395428446311,1.5474110131628953,1.3287031045939692,1.6567649674473586,1.219349150309506,1.354606652811912,1.5508465366524695,2.0200585294949422,1.4512783902031203,2.634363143007895,0.6579518234149736,1.3842300681114432
1.0608434572012815,-0.024194919504335517,0.0019979214880467247,-0.022196998016288792,-0.02619284099238224,-0.020199076528242068,-0.028190762480428965,-0.017292506344367714,-0.021065316474602993,-0.01826828571634564,-0.024139521675585487,-0.023401482744976138,-0.012733274079166454,-0.026220366947885345,1.429829069584958,0.11008965739086639,1.5399187269758243,1.3197394121940917,1.6500083843666908,1.2096497548032252,1.3453691635770335,1.5431443895874069,2.0320417879732013,1.4427287882443058,2.6534967583629654,0.6538632803370056,1.376080365302376
1.0811046493749135,-0.024051736644917894,0.0019811190981131447,-0.022070617546804748,-0.02603285574303104,-0.020089498448691605,-0.028013974841144183,-0.017169588333375296,-0.020960971793451667,-0.018396748915790045,-0.023993738359241346,-0.023564511783529744,-0.012655612254508918,-0.02606224408100752,1.4214649995435087,0.11077811467836175,1.5322431142218704,1.310686884865147,1.6430212289002322,1.1999087701867852,1.3358060558155445,1.535500597029337,2.0463311741554087,1.4340158655044928,2.671982639366121,0.6498752867454266,1.367781863117095
