x_transformed,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9,iter_10,iter_11,iter_12,iter_13,iter_14,iter_15,iter_16,iter_17,iter_18,iter_19,iter_20
0.0338677354709415,1.5773276402476322,1.4671107398049161,1.441207654975025,1.4294520968352393,1.4254015900940868,1.4236773655707295,1.4227736993079074,1.4222558025132503,1.4219478633159972,1.4217614296311036,1.4216474178488752,1.4215772799218405,1.4215339771091264,1.4215071833209603,1.4214905820999606,1.4214802875081238,1.4214739004179204,1.4214699363937184,1.4214674757090728,1.421465948040161
0.042084168336673,1.5760925546878752,1.4594779744734205,1.43294449405163,1.4209724962552022,1.416886372999302,1.4151643638111155,1.414264856875596,1.4137497730749151,1.4134435784443462,1.4132582171405488,1.413144865816683,1.4130751357300817,1.4130320852611666,1.4130054478117984,1.4129889435319747,1.4129787090827328,1.4129723593177075,1.4129684184627957,1.412965972162173,1.4129644534239176
0.0503006012024045,1.5742544245018726,1.4517703612732356,1.4245685170406153,1.4123559049924288,1.4082299420054558,1.406509877465731,1.4056146660715672,1.4051025160049364,1.4047981456618837,1.4046139069994363,1.4045012474927265,1.4044319447540143,1.404389158751471,1.4043626851711977,1.404346282509384,1.4043361111071315,1.4043298004708835,1.4043258839052535,1.404323452684134,1.404321943308402
0.058517034068136,1.5720822208307148,1.444000531540055,1.4160729300664419,1.4035913500421426,1.399422051023543,1.3977049422460555,1.3968150096719527,1.39630642536422,1.3960042674808295,1.395821389491123,1.3957095682924323,1.3956407833376951,1.3955983177513986,1.395572042702242,1.3955557631509152,1.3955456681295124,1.3955394048971435,1.3955355177574813,1.3955331048048292,1.3955316067715628
0.0667334669338675,1.5695003037926365,1.4361458750266662,1.4074358209765367,1.3946574284991657,1.390443015566138,1.3887312242777787,1.387848379146324,1.3873444839094518,1.3870452221559841,1.3868641226160323,1.3867533964002166,1.3866852875395603,1.38664324025758,1.3866172243633446,1.386601105505372,1.386591110178282,1.386584908817236,1.3865810600836446,1.3865786709743457,1.3865771877447772
0.0749498997995989,1.566054282670882,1.4281461981722294,1.3986197019763449,1.3855222289437736,1.3812636763652195,1.3795609556440604,1.378687787634311,1.3781901620558559,1.3778947541481175,1.377716017375841,1.3776067448776506,1.3775395332840665,1.3774980410346886,1.3774723689626998,1.3774564632823147,1.3774466002050996,1.377440480917527,1.377436683129483,1.3774343256480084,1.3774328620551852
0.0831663326653302,1.5615462278075658,1.419986379268223,1.3896174028145258,1.3761803246121924,1.3718802377235675,1.370191398341539,1.3693311246725242,1.3688417210681971,1.3685513481481717,1.368375694367821,1.3682683176409254,1.3682022758168624,1.3681615070459272,1.3681362830990185,1.3681206552503158,1.368110964526669,1.3681049521983848,1.368101220802407,1.368098904537871,1.3680974665352506
0.0913827655310617,1.5565243771600343,1.4117595231153146,1.380486874538206,1.3666807251850142,1.3623405702121303,1.3606708674525048,1.359827100653383,1.359348121045238,1.3590641165308948,1.3588923589890625,1.3587873772078702,1.3587228128716704,1.358682957793947,1.3586582997543586,1.3586430227468222,1.3586335496630841,1.358627672395907,1.3586240248346662,1.3586217606153794,1.3586203549257796
0.0995991983967932,1.5512559362194984,1.403534090374021,1.371277764364766,1.3570678268985,1.3526886330951249,1.351043750788676,1.350220438256759,1.3497542928341517,1.3494781167236414,1.3493111459521474,1.3492091057459847,1.3491463558738497,1.3491076227908403,1.3490836596405713,1.3490688134261712,1.3490596075750052,1.349053896142997,1.3490503515178183,1.3490481512017758,1.349046785187302
0.1078156312625246,1.545648468736545,1.3953422611803807,1.362024484536503,1.3473756678193265,1.342959002310252,1.3413450771184698,1.3405464493466521,1.340095718261611,1.3398289331863675,1.3396677022824666,1.3395691886824566,1.3395086139247434,1.3394712257727865,1.339448095556179,1.3394337657044937,1.3394248801631163,1.339419367502655,1.3394159462570132,1.3394138225354126,1.33941250407547
