x_real,mean_real,std_real,1sig_upper_real,1sig_lower_real,2sig_upper_real,2sig_lower_real,sample_0_real,sample_1_real,sample_2_real,sample_3_real,sample_4_real,sample_5_real,mean_norm,std_norm,1sig_upper_norm,1sig_lower_norm,2sig_upper_norm,2sig_lower_norm,sample_0_norm,sample_1_norm,sample_2_norm,sample_3_norm,sample_4_norm,sample_5_norm
17.778691727305514,-0.016766509523023415,0.002056231874150287,-0.014710277648873128,-0.0188227413971737,-0.01265404577472284,-0.02087897327132399,-0.016826676630470227,-0.014024296838622597,-0.01955772516725922,-0.008654517817028015,-0.01531814989784461,-0.015972326025306387,0.9825770367224222,0.03990781914246754,1.0224848558648898,0.9426692175799547,1.0623926750073573,0.9027613984374872,0.954180903514884,0.9775850124939351,0.9811709511152171,0.8620201727349077,0.8000477127432944,1.000149635015169
18.118249356584492,-0.016842490903876288,0.0020376166086110066,-0.014804874295265282,-0.018880107512487296,-0.012767257686654276,-0.0209177241210983,-0.016842875413628344,-0.014064199804431101,-0.019585504719327754,-0.00867811048268295,-0.015303543657367002,-0.016090937125461127,0.9872685099655932,0.04165877841911628,1.0289272883847096,0.945609731546477,1.0705860668038258,0.9039509531273606,0.955099478815824,0.9803665096183416,0.9825645942557941,0.8643700845558909,0.7992848471646299,1.0075767842193963
18.464292242785852,-0.01689566866341395,0.0020276311230758405,-0.014868037540338112,-0.01892329978648979,-0.01284040641726227,-0.02095093090956563,-0.016857570603023647,-0.014104041792717225,-0.01960823110811216,-0.008666571038755554,-0.01530112245891972,-0.016170912758588108,0.9905251437299989,0.04297648393604219,1.0335016276660411,0.9475486597939567,1.0764781116020832,0.9045721758579145,0.9559327906695231,0.9831437562114976,0.983704730560416,0.8632207156762074,0.7991583910134129,1.0125846709952688
18.816944248705546,-0.016926043645690926,0.0020206797349089853,-0.01490536391078194,-0.01894672338059991,-0.012884684175872956,-0.020967403115508897,-0.016873759397745033,-0.014139241078339488,-0.019623363963739923,-0.008687798338613401,-0.015304955503275009,-0.016211919937286014,0.9923960313531583,0.043460180602521964,1.0358562119556802,0.9489358507506364,1.0793163925582023,0.9054756701481144,0.9568507995617899,0.985597376130612,0.9844639148838688,0.8653350288103435,0.7993585861015758,1.0151524444518545
19.1763316028117,-0.016935757032506275,0.002014204625226464,-0.014921552407279812,-0.018949961657732738,-0.012907347782053347,-0.020964166282959204,-0.016889038386802165,-0.014160194768247966,-0.019629810600340306,-0.008768969225394082,-0.015305828459030831,-0.016219510096710837,0.9930349841566158,0.04312459919435507,1.036159583350971,0.9499103849622608,1.0792841825453259,0.9067857857679057,0.9577172166151091,0.9870579850614328,0.9847873294175428,0.8734199323628046,0.7994041794833112,1.0156277224524672
19.542582944427092,-0.01692738353712464,0.002009707495247376,-0.014917676041877265,-0.018937091032372018,-0.01290796854662989,-0.02094679852761939,-0.016902217985986727,-0.014164296245140845,-0.019627614820851944,-0.008877409846839717,-0.015294407169272611,-0.016200310274738648,0.9925847946925825,0.04233682902151169,1.0349216237140941,0.9502479656710708,1.077258452735606,0.9079111366495591,0.9584645847457308,0.9873438847671868,0.9846771716650121,0.8842209966400226,0.798807659876924,1.014425474582782
19.91582936977414,-0.016905110450178985,0.0020081422829936815,-0.014896968167185304,-0.018913252733172667,-0.012888825884191622,-0.02092139501616635,-0.01691348464249621,-0.014159198052171147,-0.019616514948698226,-0.008966530529262584,-0.015265601329218935,-0.016162900723850442,0.9912846273111832,0.04150499469500961,1.0327896220061927,0.9497796326161736,1.0742946167012024,0.9082746379211639,0.9591034767101928,0.9869885074462894,0.9841203138492294,0.8930977275776213,0.7973031670626949,1.0120829761509544
20.296204478899778,-0.016874459583326167,0.0020081376989443435,-0.014866321884381823,-0.01888259728227051,-0.01285818418543748,-0.020890734981214854,-0.016922882032214932,-0.0141552297891245,-0.019596297751192045,-0.009013028961370708,-0.015220520753404266,-0.01611697446843019,0.9894709757441624,0.04087200390008236,1.0303429796442447,0.94859897184408,1.0712149835443272,0.9077269679439977,0.9596363692123436,0.986711893614974,0.9831060585237055,0.8977291336623004,0.7949486652586126,1.0092071816346515
20.683844423496158,-0.01684081657210957,0.002007941273845006,-0.014832875298264563,-0.018848757845954574,-0.012824934024419556,-0.020856699119799583,-0.01692884636696641,-0.014153919864345924,-0.019568259568399474,-0.009018378903488247,-0.015165385140097685,-0.01607143480713093,0.9874771063920719,0.04052357490962677,1.0280006813016986,0.9469535314824451,1.0685242562113255,0.9064299565728183,0.9599745853941252,0.9866205833093119,0.9816994404102563,0.8982620065647293,0.7920690014864991,1.0063555947364748
21.078887955635004,-0.016808091167588392,0.0020065344765564604,-0.014801556691031932,-0.018814625644144854,-0.012795022214475472,-0.020821160120701312,-0.016927199360049664,-0.014145580066047764,-0.01953504087951244,-0.00900017956115049,-0.015112878437445338,-0.016032630829577385,0.9855433457942021,0.04040099902075818,1.0259443448149603,0.9451423467734439,1.0663453438357184,0.9047413477526858,0.9598811894976906,0.9860392449422396,0.9800329269332873,0.8964492885650289,0.7893266424130568,1.0039257805737896
