x_transformed,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9,iter_10,iter_11,iter_12,iter_13,iter_14,iter_15,iter_16,iter_17,iter_18,iter_19,iter_20,iter_21,iter_22,iter_23,iter_24,iter_25,iter_26,iter_27,iter_28,iter_29,iter_30,iter_31
2.022244488977955,1.0027238984566744,1.015029671271701,1.0144614477186935,1.0135096069962026,1.0125994003825385,1.0117194165902605,1.0109152594589408,1.0102260441838005,1.0096619780287024,1.0092135923817467,1.0088634192088872,1.008592853708434,1.0083851519628222,1.0082263472749955,1.008105236808491,1.0080130263815477,1.0079428978301705,1.0078896041565355,1.007849126073346,1.0078183938894838,1.007795067813026,1.0077773668391634,1.007763936613606,1.0077537479458687,1.0077460191423508,1.007740156714589,1.0077357101938054,1.0077323377387166,1.007729779982426,1.0077278401581116,1.0077263690037483
2.030460921843687,1.0062821297235074,1.0199148098392836,1.0196851091202028,1.019020525556776,1.0183229100537097,1.0175905025157932,1.0168887746508366,1.0162729288665764,1.0157630761239067,1.015355538675657,1.01503643843009,1.0147895955484012,1.0146000170065692,1.0144550495210534,1.0143444930172252,1.0142603237014183,1.014196315786996,1.0141476771680136,1.014110737169715,1.0140826927230555,1.01406140758613,1.0140452559217659,1.0140330015203685,1.0140237050628036,1.014016653170025,1.0140113042530112,1.01400724725479,1.0140041702531521,1.0140018365883157,1.0140000667237858,1.0139987244701612
2.038677354709418,1.009154621946161,1.023595120869724,1.0235944451907557,1.023144524424426,1.0226201749711405,1.0220228238395963,1.02142577927042,1.0208912371224503,1.0204445142996545,1.020085848971349,1.0198044350003834,1.0195865457098225,1.0194191437595668,1.019291121515642,1.019193489265446,1.0191191636902301,1.01906264537807,1.019019700692249,1.018987086876185,1.0189623279135902,1.0189435370490108,1.0189292784889925,1.0189184606313684,1.018910254101359,1.0189040290584506,1.018899307358621,1.0188957261123686,1.0188930099564106,1.0188909499733885,1.0188893876756464,1.018888202842164
2.04689378757515,1.0112171282037825,1.0257803074417982,1.0257989688611715,1.0254011104663796,1.0249408568357306,1.0244136171732416,1.0238840738991628,1.0234087377603025,1.0230110049264238,1.0226914929451307,1.0224407376102038,1.0222465675026076,1.0220973845926906,1.0219832957877903,1.0218962906409779,1.021830056376482,1.0217796916163788,1.0217414231458695,1.0217123609487264,1.0216902984139549,1.0216735541253397,1.0216608485813519,1.0216512090247776,1.0216438963883903,1.0216383494196908,1.0216341420474233,1.0216309509053354,1.0216285306220712,1.0216266950358674,1.0216253029222466,1.0216242471554637
2.055110220440881,1.0123446706253756,1.0263132550061127,1.0261018384116436,1.0255584562805846,1.0250249756820877,1.0244797940458323,1.023961669202649,1.0235082026679108,1.0231332255747976,1.0228336754302998,1.0225992041369176,1.0224178595439315,1.022278599200613,1.0221721159389159,1.0220909118639923,1.022029090845209,1.021982078866176,1.0219463556220671,1.0219192248077018,1.02189862751435,1.021882994678891,1.0218711321542893,1.0218621319814098,1.0218553042658827,1.0218501250620107,1.021846196598736,1.02184321697586,1.0218409571033389,1.0218392431677665,1.021837943309856,1.0218369575064272
2.0633266533066124,1.0123289959703357,1.0251110103116259,1.0245114100904518,1.0236951128906604,1.022995397271915,1.022367457185112,1.021815332893189,1.0213508968258616,1.0209742434163354,1.020676169123929,1.0204438883158646,1.0202645983610819,1.0201270288851871,1.0200218658400733,1.0199416692770855,1.0198806097593673,1.0198341713557897,1.0197988798749524,1.0197720742691205,1.0197517221761516,1.0197362744148255,1.0197245517172933,1.0197156572728003,1.0197089095553507,1.0197037909127804,1.019699908315256,1.0196969634395217,1.0196947298972576,1.0196930359176044,1.019691751186592,1.0196907768508237
2.071543086172344,1.0113477235240178,1.0225452225104137,1.0214961434268484,1.020357497010386,1.0194521895360027,1.0187103619559756,1.01809970742051,1.0176050066793694,1.017211570278594,1.0169032202576955,1.0166640447763453,1.0164798210358652,1.0163385872026995,1.0162306520095161,1.0161483418997608,1.0160856670472396,1.016037994064284,1.0160017598864277,1.015974235307136,1.0159533354910133,1.0159374708758884,1.0159254311795451,1.0159162958255146,1.0159093651155024,1.0159041075272113,1.0159001194598802,1.0158970945431105,1.015894800268198,1.015893060212555,1.0158917405285999,1.0158907396797696
2.0797595190380758,1.0100820539730717,1.0195412663351382,1.0180020233977016,1.0165124274964858,1.0153807935937422,1.0145093178763622,1.0138278940511736,1.013293342734292,1.0128756225198943,1.012551159786233,1.0123005755822998,1.0121079454179094,1.0119603863335214,1.0118476459231887,1.0117616720463631,1.0116962015215596,1.0116463961839246,1.011608536968297,1.0115797750999471,1.0115579340025305,1.011541353795634,1.0115287703897269,1.0115192221062799,1.011511977898326,1.0115064823642936,1.0115023137323889,1.0114991518159635,1.0114967536077204,1.0114949347112818,1.011493555225099,1.0114925090175162
2.087975951903807,1.0092772914101784,1.0171185519247912,1.0150498977672697,1.013181958653048,1.0118067295993753,1.0107942833741643,1.0100342678906962,1.009454190201378,1.0090079349808638,1.008664126595908,1.0083996620729727,1.0081967346002172,1.0080414050771278,1.0079227564576387,1.0078322781218014,1.007763371882334,1.0077109473502472,1.0076710930511932,1.0076408127767955,1.0076178169279806,1.0076003590795723,1.0075871089785622,1.0075770544446723,1.0075694259370263,1.0075636387463816,1.0075592488076288,1.0075559189884746,1.0075533934079668,1.0075514778937233,1.007550025122892,1.0075489233314405
2.0961923847695383,1.009337524030989,1.0159310060844684,1.0133223833217917,1.0110672637700162,1.009443407796661,1.0082858923845044,1.007443539716741,1.0068146476438804,1.0063371200016262,1.0059717693408337,1.005691701419138,1.0054771431940548,1.0053130195103042,1.0051876804158886,1.005092101517274,1.0050193060763912,1.0049639177137688,1.004921806589278,1.004889809207713,1.00486550780745,1.0048470578940452,1.0048330542885777,1.0048224276516873,1.004814364893198,1.0048082481586424,1.0048036081772425,1.004800088661254,1.0047974191795679,1.0047953945120187,1.0047938589497667,1.0047926943647014
2.10440881763527,1.01000404346125,1.0158407922309811,1.0127895163123661,1.0102142924176336,1.0083830767198334,1.0071010332040529,1.0061846476773844,1.0055094689778548,1.0050008918917317,1.0046134668087068,1.0043171182149973,1.0040903149363198,1.0039168971701962,1.0037844786749404,1.0036835025783268,1.0036065935842782,1.0035480722227565,1.0035035767855924,1.0034697661732588,1.0034440866831553,1.003424589914807,1.0034097913866518,1.0033985613150755,1.0033900405908949,1.003383576354743,1.0033786727278025,1.0033749532080631,1.003372132014034,1.003369992272505,1.0033683694305644,1.0033671386491663
2.1126252505010013,1.0109161559679383,1.016462063901769,1.0131286776997281,1.0103439766983489,1.0083717618139239,1.006997800923485,1.0060204935807797,1.0053030140641437,1.0047637449388631,1.0043534148048687,1.0040397253721813,1.0037997142578374,1.0036162180880446,1.0034761094285392,1.0033692698958723,1.0032878944514882,1.0032259738215614,1.003178893299779,1.0031431180115833,1.0031159461061792,1.0030953161068363,1.0030796573466672,1.0030677744277987,1.003058758333038,1.0030519182683442,1.0030467295367287,1.003042793752745,1.0030398085227339,1.0030375443659034,1.0030358271627542,1.0030345248161652
