x_real,mean_real,std_real,1sig_upper_real,1sig_lower_real,2sig_upper_real,2sig_lower_real,sample_0_real,sample_1_real,mean_norm,std_norm,1sig_upper_norm,1sig_lower_norm,2sig_upper_norm,2sig_lower_norm,sample_0_norm,sample_1_norm
0.12990541395562896,-0.030777924450271197,0.0018495995480436122,-0.028928324902227586,-0.03262752399831481,-0.027078725354183972,-0.03447712354635842,-0.01725970077981189,-0.030866630911870235,1.4409611386658199,0.07297480789062011,1.51393594655644,1.3679863307751998,1.58691075444706,1.2950115228845798,1.3150855467699345,1.441787133162654
0.13238649498267718,-0.030736133494797882,0.0018296238384213346,-0.028906509656376547,-0.03256575733321922,-0.027076885817955212,-0.03439538117164055,-0.017404969447897347,-0.030823612472837065,1.4390369961565792,0.07220270591298637,1.5112397020695656,1.3668342902435928,1.583442407982552,1.2946315843306064,1.326154146871111,1.439777732393783
0.1349149625106259,-0.03069290350546341,0.0018026421518812792,-0.028890261353582133,-0.03249554565734469,-0.027087619201700854,-0.03429818780922597,-0.017566802484783026,-0.030779036861777125,1.4370488199119489,0.07106974325210964,1.5081185631640586,1.3659790766598392,1.5791883064161683,1.2949093334077295,1.3384848523980095,1.4376955957763276
0.1374917215806419,-0.03064843558295031,0.001768809557833331,-0.02887962602511698,-0.03241724514078364,-0.02711081646728365,-0.03418605469861697,-0.017745358889072606,-0.03073310545564639,1.4350060339504094,0.06958737778272739,1.5045934117331368,1.365418656167682,1.5741807895158642,1.2958312783849546,1.3520897780893688,1.4355501296722866
0.14011769451939524,-0.03060292237503141,0.0017283391380988,-0.02887458323693261,-0.03233126151313021,-0.02714624409883381,-0.03405960065122901,-0.0179406292164315,-0.030686012228344287,1.4329176350765869,0.06776962254688383,1.5006872576234707,1.365148012529703,1.5684568801703545,1.2973783899828193,1.3669682043436109,1.4333503946452557
0.14279382126919726,-0.030556548064173322,0.0016815092567807025,-0.02887503880739262,-0.03223805732095403,-0.027193529550611918,-0.033919566577734726,-0.018152394750689905,-0.030637944006154633,1.4307921844544442,0.06563359769058144,1.4964257821450258,1.3651585867638627,1.562059379835607,1.2995249890732814,1.3831034663020907,1.43110511739213
0.14552105972444415,-0.030509488280999215,0.0016286745221817047,-0.02888081375881751,-0.03213816280318092,-0.027252139236635806,-0.03376683732536263,-0.018380176572838566,-0.030589080714849375,1.4286377937756114,0.06320029876156523,1.4918380925371766,1.3654374950140462,1.5550383912987418,1.302237196252481,1.4004590732124376,1.4288227022853746
0.14830038607448637,-0.03046190993415986,0.0015702815063493593,-0.0288916284278105,-0.03203219144050922,-0.02732134692146114,-0.03360247294685858,-0.018623173042648048,-0.030539595618688287,1.4264621052959057,0.060495661965769484,1.4869577672616752,1.3659664433301362,1.5474534292274447,1.3054707813643667,1.418973944903397,1.426511242536752
0.15113279515304626,-0.030413970945262773,0.001506890772026359,-0.028907080173236413,-0.03192086171728913,-0.027400189401210057,-0.03342775248931549,-0.01888018391751119,-0.030489655551540186,1.4242722648686228,0.05755204421147912,1.481824309080102,1.3667202206571436,1.539376353291581,1.3091681764456646,1.4385566300963262,1.4241785309930468
0.1540193007943095,-0.03036581987535445,0.0014392073694555127,-0.028926612505898938,-0.031805027244809964,-0.027487405136443425,-0.033244234614265476,-0.019149519003667896,-0.030439421140344005,1.4220748869392015,0.05441028480757959,1.476485171746781,1.3676646021316219,1.5308954565543607,1.3132543173240423,1.459078346177118,1.4218320705739798
0.15696093619581752,-0.030317595426995112,0.001368122669293956,-0.028949472757701156,-0.03168571809628907,-0.0275813500884072,-0.03305384076558302,-0.019428888859324967,-0.030389047021121267,1.419876010278967,0.051122572066544615,1.4709985823455116,1.3687534382124222,1.522121154412056,1.3176308661458778,1.480364651430309,1.4194790843621994
0.1599587542882909,-0.030269425803157363,0.0012947709962060682,-0.028974654806951293,-0.03156419679936343,-0.027679883810745227,-0.0328589677955695,-0.01971527463952549,-0.030338682047744665,1.4176810430219007,0.04775637709227335,1.465437420114174,1.3699246659296274,1.5131937972064473,1.322168288837354,1.502185527999772,1.4171265253549077
0.16301382811251586,-0.030221427900962827,0.001220604419608968,-0.029000823481353858,-0.03144203232057179,-0.027780219061744892,-0.032662636740180766,-0.020004773680075683,-0.030288469493660857,1.4154946953234382,0.04439965787160673,1.459894353195045,1.3710950374518314,1.5042940110666516,1.3266953795802248,1.5242436163112816,1.4147810858863772
0.16612725120342922,-0.030173706314577,0.0011474867308058198,-0.029026219583771183,-0.03132119304538282,-0.02787873285296536,-0.03246867977618864,-0.020292416852297563,-0.030238547246758805,1.4133208976790463,0.04116716455823359,1.45448806223728,1.3721537331208127,1.4956552267955134,1.3309865685625792,1.5461602986015393,1.4124492067302925
0.169300137981539,-0.030126352117338856,0.001077799819528185,-0.02904855229781067,-0.03120415193686704,-0.027970752478282485,-0.03228195175639523,-0.02057195307030486,-0.030189047997569017,1.4111627026171625,0.03820652411479472,1.4493692267319571,1.3729561785023678,1.487575750846752,1.334749654387573,1.5674592796667333,1.41013708589058
0.1725336241518206,-0.03007944138832061,0.0010145366460157356,-0.029064904742304873,-0.031093978034336348,-0.02805036809628914,-0.032108514680352085,-0.02083559558471879,-0.030140099420972975,1.4090221671093464,0.03570015022772831,1.4447223173370747,1.373322016881618,1.480422467564803,1.3376218666538897,1.5875472559673063,1.4078506870890943
0.17582886711023185,-0.03003303344289647,0.0009613188155261603,-0.02907171462737031,-0.03099435225842263,-0.02811039581184415,-0.03195567107394879,-0.021073723836169445,-0.030091824351595502,1.4069002126127255,0.03385490556725168,1.4407551181799771,1.3730453070454738,1.4746100237472288,1.339190401478222,1.6056911986552724,1.4055957479582348
0.17918704635799193,-0.02998716872043565,0.0009222293861854685,-0.02906493933425018,-0.03090939810662112,-0.028142709948064712,-0.03183162749280659,-0.021274533651311,-0.030044340953047446,1.4047964591675084,0.03286953916204266,1.437665998329551,1.3719269200054658,1.4705355374915938,1.339057380843423,1.620991700611314,1.4033777879463083
0.1826093639237728,-0.029941866412257965,0.0009013237203688541,-0.02904054269188911,-0.03084319013262682,-0.028139218971520257,-0.031744513852995676,-0.02142370357644245,-0.02999776251983169,1.4027090504639264,0.032879245519809815,1.4355882959837363,1.3698298049441164,1.468467541503546,1.3369505594243067,1.6323575530705048,1.4012020990645158
0.18609704479395398,-0.02989714210309902,0.0008996897447812761,-0.028997452358317743,-0.030796831847880297,-0.02809776261353647,-0.03169652159266157,-0.021515269154949505,-0.02995214387766115,1.4006375680344063,0.03382746904778616,1.4344650370821925,1.36681009898662,1.4682925061299787,1.3329826299388339,1.639334300258214,1.3990712422339913
0.18965133735109493,-0.029853028452688515,0.0009128977664560114,-0.028940130686232503,-0.030765926219144528,-0.028027232919776494,-0.03167882398560054,-0.021563484450290885,-0.029907424365542744,1.398586277209525,0.03542214038433903,1.434008417593864,1.363164136825186,1.469430557978203,1.327741996440847,1.6430080162076155,1.396982383966378
0.19327351382078184,-0.029809540296373227,0.0009357321973284684,-0.02887380809904476,-0.030745272493701695,-0.02793807590171629,-0.03168100469103016,-0.021582612030867504,-0.029863525325327652,1.3965586123737455,0.0373701587598933,1.4339287711336388,1.359188453613852,1.471298929893532,1.321818294853959,1.644465422977402,1.3949318501222074
0.19696487072700897,-0.029766672080261316,0.0009634656116013813,-0.028803206468659935,-0.030730137691862697,-0.027839740857058554,-0.03169360330346408,-0.021584457876706254,-0.02982036369594518,1.3945565833424614,0.039436041563746804,1.433992624906208,1.3551205417787147,1.473428666469955,1.3156845002149677,1.644606065345139,1.3929157609005602
0.20072672935625688,-0.029724400067587267,0.0009921995305734413,-0.028732200537013825,-0.03071659959816071,-0.027740001006440383,-0.03170879912873415,-0.02157872283876885,-0.02977785192797299,1.392580945976123,0.04144607482687987,1.4340270208030028,1.351134871149243,1.4754730956298827,1.3096887963223631,1.6441690898959194,1.3909300268486224
0.20456043623043474,-0.029682684151307374,0.0010189133466225549,-0.02866377080468482,-0.030701597497929927,-0.027644857458062264,-0.031720510844552484,-0.021573294579075905,-0.029735897892418404,1.3906313429610686,0.04327834798086642,1.433909690941935,1.3473529949802021,1.4771880389228014,1.3040746469993358,1.643755489106579,1.3889703446008397
0.20846736358885526,-0.029641469315847133,0.001041367444230757,-0.028600101871616376,-0.03068283676007789,-0.027558734427385618,-0.031724204204308645,-0.021574486587244198,-0.029694404783633385,1.3887064180296687,0.04485054000322165,1.4335569580328904,1.343855878026447,1.478407498036112,1.2990053380232254,1.6438463129704313,1.3870321923440558
0.21244890987941453,-0.029600686783199288,0.0010579656778208582,-0.02854272110537843,-0.030658652461020147,-0.027484755427557572,-0.031716618138841,-0.02158722968576684,-0.02965327101627736,1.3868039063042317,0.046109911172950345,1.432913817477182,1.3406939951312813,1.4790237286501324,1.294584083958331,1.6448172605495337,1.385110825004622
0.21650650025915358,-0.029560254871564075,0.0010676289576357855,-0.02849262591392829,-0.03062788382919986,-0.027424996956292504,-0.03169551278683565,-0.02161522036193872,-0.0296123901162391,1.3849207029153068,0.04702625889399193,1.4319469618092988,1.3378944440213147,1.4789732207032906,1.290868185127323,1.6469499819766058,1.3832012691533353
0.22064158710437978,-0.029520079588279735,0.001069697810514673,-0.02845038177776506,-0.03058977739879441,-0.02738068396725039,-0.03165947520930908,-0.02166102927715134,-0.029571650605421024,1.383052911554273,0.04758739489398281,1.4306403064482558,1.33546551666029,1.4782277013422385,1.2878781217663073,1.6504403462116444,1.3812983176236866
0.22485565053053136,-0.029480054972790565,0.001063866328338678,-0.028416188644451886,-0.030543921301129245,-0.02735232231611321,-0.03160778762946792,-0.021726172384404004,-0.029530935880285332,1.381195874163019,0.04779652133517841,1.4289923954981973,1.3333993528278407,1.4767889168333759,1.2856028314926622,1.6554038597691836,1.3793965238387251
0.22915019892197075,-0.029440063199713012,0.001050144964894925,-0.02838991823481809,-0.030490208164607936,-0.02733977326992316,-0.03154035312950286,-0.021811146213622037,-0.02949012408405448,1.3793441825304098,0.04767099517173928,1.4270151777021491,1.3316731873586705,1.4746861728738883,1.2840021921869313,1.661878355247636,1.3774901958415136
0.23352676947189663,-0.029399974446575685,0.0010288494043808765,-0.028371125042194807,-0.030428823850956563,-0.027342275637813933,-0.03145767325533744,-0.021915428043969717,-0.0294490879724526,1.377491672147512,0.04724210454978769,1.4247337766972996,1.3302495675977242,1.4719758812470873,1.2830074630479364,1.6698240044585049,1.37557339002388
0.2379869287325676,-0.029359646525415624,0.0010006141718120701,-0.028359032353603555,-0.030360260697227692,-0.027358418181791484,-0.03136087486903977,-0.022037440855605633,-0.02940769477287055,1.3756313982627186,0.04655555170366761,1.4221869499663862,1.329075846559051,1.468742501670054,1.2825202948553833,1.679120647960624,1.3736399045479877
0.24253227317603523,-0.02931892427199218,0.0009664312610285935,-0.028352493010963584,-0.030285355533020773,-0.027386061749934992,-0.031251786794049365,-0.022174482123307016,-0.029365806036827438,1.3737555936651473,0.04567230761460451,1.419427901279752,1.3280832860505427,1.4651002088943563,1.2824109784359383,1.6895623695619575,1.3716832724547785
0.24716442976558578,-0.029277638680834432,0.0009277145611848287,-0.028349924119649605,-0.03020535324201926,-0.027422209558464774,-0.03113306780320409,-0.02232261466407112,-0.029323277485599264,1.371855607302227,0.0446693420280328,1.4165249493302599,1.3271862652741941,1.4611942913582925,1.2825169232461615,1.7008491795623395,1.3696967544532543
0.2518850565380965,-0.02923560576853997,0.0008863881016753174,-0.028349217666864653,-0.030121993870215285,-0.027462829565189334,-0.031008381971890604,-0.022476516862769247,-0.02927995884887659,1.3699218223958585,0.043639409291777835,1.4135612316876363,1.3262824131040807,1.457200640979414,1.282643003812303,1.7125756028477743,1.3676733313841405
