x_transformed,x_real,y_real,y_normalised,Std_real,Upper_CI_real,Lower_CI_real,Std_normalised,Upper_CI_normalised,Lower_CI_normalised
-1.1,0.0794328224724281,-0.024094623850376706,1.8334169474588693,0.0006642468751218926,-0.022792723898294523,-0.025396523802458888,0.0006642468751218926,-0.024077514381807802,-0.02411173331894561
-1.0917835671342686,0.0809499206727581,-0.024108858055999823,1.8345000618492453,0.0006275074270059663,-0.02287896609903673,-0.025338750012962916,0.0006275074270059663,-0.02409269491093852,-0.024125021201061126
-1.0835671342685371,0.0824959941360692,-0.024121787762747426,1.835483913833154,0.0005941035777024488,-0.022957366147364232,-0.02528620937813062,0.0005941035777024488,-0.024106485023856095,-0.024137090501638758
-1.0753507014028056,0.084071596264814,-0.02413338132334146,1.8363660952943168,0.0005645214734073435,-0.02302693956696358,-0.02523982307971934,0.0005645214734073435,-0.024118840551276916,-0.024147922095406005
-1.0671342685370742,0.085677291030953,-0.024143606537852243,1.8371441560638848,0.0005392611794651647,-0.02308667404783993,-0.025200539027864555,0.0005392611794651647,-0.024129716412740556,-0.02415749666296393
-1.058917835671343,0.0873136531778233,-0.024152430645203428,1.837815603274031,0.0005188003102833791,-0.023135600721879798,-0.025169260568527058,0.0005188003102833791,-0.02413906754492433,-0.024165793745482524
-1.0507014028056114,0.0889812684258623,-0.02415982031455517,1.838377900702276,0.0005035441491779647,-0.023172891917540493,-0.025146748711569845,0.0005035441491779647,-0.02414685017782425,-0.024172790451286088
-1.04248496993988,0.0906807336822611,-0.024165741636564642,1.8388284681064797,0.000493768737217483,-0.023197972694926555,-0.02513351057820273,0.000493768737217483,-0.02415302329191578,-0.024178459981213506
-1.0342685370741485,0.0924126572546218,-0.024170169525794708,1.8391653966763668,0.0004895027038009604,-0.02321076185600985,-0.025129577195579567,0.0004895027038009604,-0.02415756106433444,-0.024182777987254975
-1.026052104208417,0.0941776590686951,-0.024173134625608123,1.8393910181379252,0.0004901827373993056,-0.02321239411446223,-0.025133875136754018,0.0004901827373993056,-0.024160508648049684,-0.024185760603166562
-1.0178356713426857,0.0959763708902774,-0.02417468785288451,1.8395092068770176,0.0004949748396556356,-0.023204554993905977,-0.025144820711863042,0.0004949748396556356,-0.024161938441816626,-0.024187437263952394
-1.009619238476954,0.0978094365513449,-0.024174879585393962,1.839523796257387,0.0005030035715296312,-0.023189010701100868,-0.025160748469687057,0.0005030035715296312,-0.02416192337269736,-0.024187835798090564
-1.0014028056112223,0.0996775121805077,-0.02417375964083988,1.839438577025976,0.0005134187186251625,-0.02316747744334586,-0.025180041838333903,0.0005134187186251625,-0.024160535157958584,-0.024186984123721177
-0.993186372745491,0.1015812664378647,-0.02417137728970016,1.8392572982900437,0.0005254409256540386,-0.023141531999414856,-0.025201222579985465,0.0005254409256540386,-0.024157843142474187,-0.024184911436926134
-0.9849699398797596,0.103521380754344,-0.024167781267949825,1.8389836684852607,0.0005383858084249267,-0.023112564473649486,-0.025222998062250163,0.0005383858084249267,-0.02415391369037861,-0.02418164884552104
-0.9767535070140282,0.1054985495756148,-0.02416301978966536,1.838621356334803,0.0005516711367735846,-0.023081764230278863,-0.025244275349051853,0.0005516711367735846,-0.024148810012655467,-0.02417722956667525
-0.9685370741482968,0.1075134806106578,-0.024157140559515615,1.8381739917998143,0.0005648131344201306,-0.023050127158056977,-0.025264153960974253,0.0005648131344201306,-0.02414259227493559,-0.02417168884409564
-0.9603206412825652,0.109566895085083,-0.02415019078514103,1.8376451670213698,0.0005774170941489011,-0.02301847407655141,-0.02528190749373065,0.0005774170941489011,-0.024135317851607583,-0.024165063718674478
-0.952104208416834,0.1116595279992853,-0.024142217189422444,1.83703843725404,0.000589165910370179,-0.02298747322417814,-0.025296961154666748,0.000589165910370179,-0.024127041633461417,-0.02415739274538347
-0.9438877755511024,0.1137921283915314,-0.02413326602264318,1.8363573217913316,0.0005998086571384427,-0.0229576626570365,-0.02530886938824986,0.0005998086571384427,-0.024117816334054454,-0.024148715711231904
-0.9356713426853708,0.1159654596060707,-0.024123383074546017,1.8356053048831318,0.0006091502792187215,-0.022929470466104804,-0.02531729568298723,0.0006091502792187215,-0.024107692767302766,-0.024139073381789267
-0.9274549098196394,0.1181802995663672,-0.024112613686288288,1.8347858366454,0.0006170428075697799,-0.02290323200653204,-0.025321995366044535,0.0006170428075697799,-0.024096720085705153,-0.024128507286871423
-0.919238476953908,0.1204374410535501,-0.02410100276229619,1.833902333962189,0.0006233781516121734,-0.02287920403638718,-0.0253228014882052,0.0006233781516121734,-0.024084945977852015,-0.024117059546740368
-0.9110220440881764,0.1227376919901823,-0.02408859478202095,1.8329581813802007,0.0006280823500329058,-0.022857575996631175,-0.025319613567410724,0.0006280823500329058,-0.024072416828267537,-0.02410477273577436
-0.902805611222445,0.1250818757294485,-0.024075433811600908,1.8319567319961827,0.0006311110988603041,-0.022838478787591213,-0.025312388835610603,0.0006311110988603041,-0.02405917784425826,-0.024091689778943555
-0.8945891783567136,0.1274708313498667,-0.024061563515428024,1.830901308337048,0.000632446368313869,-0.022821991411379687,-0.02530113561947636,0.000632446368313869,-0.024045273154621738,-0.02407785387623431
-0.8863727454909821,0.1299054139556289,-0.024047027167625756,1.8297952032332565,0.0006320939382058334,-0.022808145813896237,-0.025285908521355274,0.0006320939382058334,-0.024030745884606783,-0.02406330845064473
-0.8781563126252506,0.1323864949826771,-0.02403186766343563,1.8286416806852457,0.0006300817088961658,-0.022796930206681696,-0.025266805120189566,0.0006300817088961658,-0.024015638210805955,-0.024048097116065308
-0.8699398797595191,0.1349149625106259,-0.024016127530519484,1.827443976723444,0.0006264586724307169,-0.022788291094752503,-0.025243963966286465,0.0006264586724307169,-0.023999991398958906,-0.024032263662080063
-0.8617234468937878,0.1374917215806419,-0.02399984894017586,1.826205300261754,0.0006212944522192355,-0.022782134190031618,-0.025217563690320105,0.0006212944522192355,-0.023983845827025604,-0.02401585205332612
-0.8535070140280563,0.1401176945193952,-0.023983073718474263,1.8249288339447831,0.0006146793370821286,-0.022778324355752336,-0.02518782308119619,0.0006146793370821286,-0.02396724099544364,-0.023998906441504885
-0.8452905811623248,0.1427938212691972,-0.023965843357310293,1.823617734989056,0.0006067247449173932,-0.02277668470874295,-0.025155002005877634,0.0006067247449173932,-0.023950215526240354,-0.023981471188380232
-0.8370741482965933,0.1455210597244441,-0.0239481990253817,1.8222751360182088,0.0005975640505250494,-0.02277699500789673,-0.02511940304286667,0.0005975640505250494,-0.02393280715268604,-0.02396359089807736
