x_real,student_t_mean_real,student_t_std_pred_real,student_t_1sig_upper_real,student_t_1sig_lower_real,student_t_2sig_upper_real,student_t_2sig_lower_real,sample_0_real,sample_1_real,sample_2_real,sample_3_real,sample_4_real,sample_5_real,sample_6_real,student_t_mean_norm,student_t_std_pred_norm,student_t_1sig_upper_norm,student_t_1sig_lower_norm,student_t_2sig_upper_norm,student_t_2sig_lower_norm,sample_0_norm,sample_1_norm,sample_2_norm,sample_3_norm,sample_4_norm,sample_5_norm,sample_6_norm
0.12717706972387618,-0.0313545899686275,4.337601204222816e-05,-0.031311213956585274,-0.031397965980669726,-0.03126783794454304,-0.03144134199271196,-0.02242270534455843,-0.026896134292548755,-0.012983018178091279,-0.031385882477387356,-0.024585005253235898,-0.029651391126358145,-0.03418801093331306,1.7586362733304526,0.0024329014745913496,1.761069174805044,1.7562033718558612,1.7635020762796352,1.75377047038127,1.744502256283306,1.9702822307547736,1.444144014470483,1.7585881529766487,2.787696508581403,1.183198400190351,2.067987054048477
0.1302054776833524,-0.03132509933821727,4.33832557403648e-05,-0.0312817160824769,-0.031368482593957636,-0.031238332826736537,-0.031411865849698,-0.022379619417660257,-0.02687032806396393,-0.012977659420870535,-0.03135635997851694,-0.024598182164064224,-0.029549990494659954,-0.034147300177773586,1.7569821840116413,0.0024333077637601406,1.7594154917754015,1.7545488762478811,1.7618487995391616,1.752115568484121,1.7411501408479504,1.9683917898062555,1.4435479421967494,1.7569339724132318,2.789190639981077,1.1791521460131924,2.065524514897534
0.13330599970172946,-0.03129451130670833,4.334981409660511e-05,-0.03125116149261172,-0.03133786112080494,-0.031207811678515118,-0.03138121093490154,-0.0223379629586695,-0.02684242172224696,-0.013049076858592464,-0.03132573911352926,-0.024607923046611933,-0.02944464311413705,-0.03410341308364683,1.755266542958921,0.002431432067480444,1.7576979750264015,1.7528351108914404,1.7601294070938818,1.75040367882396,1.7379092390218116,1.966347504608529,1.4514919397942407,1.7552182490959083,2.790295159747864,1.1749484021966623,2.062869843273877
0.136480352997282,-0.031262885994313566,4.327697517555015e-05,-0.031219609019138016,-0.03130616296948912,-0.031176332043962467,-0.031349439944664666,-0.022298325591035183,-0.026812729445414716,-0.01319970268675362,-0.03129408003233092,-0.024614255150788137,-0.02933523685408415,-0.03405679949879394,1.7534927222332,0.002427346631542494,1.7559200688647425,1.7510653756016574,1.758347415496285,1.7486380289701149,1.7348254239241845,1.964172390341293,1.468246548405254,1.7534443532951562,2.7910131577520194,1.1705826943176034,2.060050249872945
0.13973029567959844,-0.031230283019854803,4.316715850150411e-05,-0.0311871158613533,-0.03127345017835631,-0.031143948702851795,-0.03131661733685781,-0.022261180846774673,-0.026781545819527054,-0.013434521012402818,-0.031261442362275835,-0.02461718781780188,-0.02922165875777814,-0.03400787202415068,1.7516640657730447,0.002421187163771201,1.7540852529368158,1.7492428786092735,1.756506440100587,1.7468216914455024,1.7319355366792784,1.961888026971127,1.4943661667268642,1.751615626002209,2.7913456931942875,1.166050514991741,2.0570906923734777
0.14305762772330644,-0.031196761532770147,4.30238367811181e-05,-0.031153737695989028,-0.031239785369551267,-0.03111071385920791,-0.03128280920633238,-0.022226889799800243,-0.02674914653859186,-0.013760777505949217,-0.03122788522431887,-0.02461671249229816,-0.029103795023229278,-0.03395700720429595,1.7497838911899282,0.0024131484435557823,1.752197039633484,1.7473707427463723,1.7546101880770397,1.7449575943028166,1.729267669091582,1.9595146105231904,1.5306567546220764,1.7497353798341608,2.7912917959820023,1.1613473231055869,2.054013947453416
0.14646419196498553,-0.0311623802713652,4.285145523982265e-05,-0.03111952881612538,-0.031205231726605023,-0.031076677360885555,-0.031248083181844848,-0.02219570391464951,-0.02671578906387648,-0.014187434414011903,-0.0311934672490546,-0.024612802703100563,-0.028981530983811538,-0.033904546625468164,1.7478554930354604,0.00240347979754006,1.7502589728330005,1.7454520132379203,1.7526624526305405,1.7430485334403802,1.726841385279096,1.957071001379226,1.578115212398171,1.7478068999326384,2.7908484645454963,1.156468543043518,2.050840677207441
0.14995187512381894,-0.031127197661392228,4.2655344100298925e-05,-0.03108454231729193,-0.031169853005492527,-0.03104188697319163,-0.031212508349592827,-0.02216776712569638,-0.026681713243759203,-0.014724218747223017,-0.03115824659264035,-0.024605414012531107,-0.028854751088780113,-0.03385079792329674,1.7458821483305602,0.002392480190659036,1.7482746285212192,1.7434896681399012,1.7506671087118784,1.741097187949242,1.724667883437407,1.9545747696849165,1.6378235075907703,1.7458334448559878,2.7900106600914683,1.1514095639103556,2.047589490103306
0.15352260884654892,-0.031091271947979907,4.244161914879997e-05,-0.031048830328831108,-0.031133713567128705,-0.031006388709682305,-0.031176155186277508,-0.022143117157983883,-0.026647141895189505,-0.01538002648805175,-0.031122280952612047,-0.024594483934234218,-0.028723338883656625,-0.03379603570233814,1.7438671239652153,0.0023804926490391984,1.7462476166142544,1.741486631316176,1.7486281092632936,1.739106138667137,1.722750098601413,1.9520422379448823,1.7107711697267916,1.743818247465455,2.7887712972850376,1.1461657387486626,2.044276996603341
0.15717837077731625,-0.031054661291467153,4.2217064969314555e-05,-0.031012444226497838,-0.03109687835643647,-0.030970227161528523,-0.031139095421405784,-0.022121686096934524,-0.026612281347760926,-0.016160326305968968,-0.03108562758359466,-0.02457993181938758,-0.028587176990500535,-0.03374050236932887,1.7418136820736712,0.0023678977107617046,1.744181579784433,1.7394457843629094,1.7465494774951946,1.7370778866521477,1.7210827469691878,1.9494885208788597,1.7975664969827554,1.741764515805461,2.7871212313471787,1.1407323837515015,2.0409178595668127
0.16092118565297428,-0.031017423693817207,4.198899534481665e-05,-0.03097543469847239,-0.031059412689162024,-0.030933445703127574,-0.03110140168450684,-0.022103300210343877,-0.026577321951338623,-0.017063036492270915,-0.031048343312906953,-0.02456165871113823,-0.028446147088041922,-0.033684408881897054,1.739725075907097,0.0023551055959584745,1.7420801815030555,1.7373699703111385,1.744435287099014,1.73501486471518,1.7196523120529597,1.94692756260807,1.8979779340205143,1.7396754339779543,2.7850492415492125,1.13510477746966,2.0375248395384844
0.16475312642448575,-0.030979616800276173,4.176508554009977e-05,-0.030937851714736075,-0.03102138188581627,-0.030896086629195973,-0.031063146971356374,-0.02208767902222785,-0.026542438548122094,-0.01807210649114091,-0.031010484556067544,-0.024539547167058234,-0.028300129891691155,-0.03362793541430448,1.7376045387088834,0.0023425467997846626,1.739947085508668,1.7352619919090988,1.7422896323084527,1.7329194451093142,1.718436972623775,1.9443721712362765,2.0102201244773465,1.737554163011233,2.782542011081038,1.129278160013964,2.034108835018465
0.168676315405023,-0.030941298403012928,4.155317175126715e-05,-0.030899745231261662,-0.030982851574764193,-0.030858192059510393,-0.031024404746515463,-0.0220744336342595,-0.02650779090996362,-0.019147688664938323,-0.030972107332203618,-0.02451346104936898,-0.028149005133412657,-0.033571231941625916,1.7354553119631198,0.002330660843813533,1.7377859728069334,1.7331246511193061,1.7401166336507468,1.7307939902754927,1.7174064721181013,1.941834050885644,2.129860683941544,1.7354038417233144,2.7795841032646385,1.1232477322521677,2.0306789177984315
