x_transformed,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9,iter_10
-1.1,1.7678310680512372,1.843650250238634,1.8345846006593074,1.823384407044962,1.8079598260882437,1.7903032777839456,1.778680591093109,1.773936484080315,1.7735073442656673,1.7735041693836646
-1.0897795591182369,1.7772512557880167,1.8473934480069645,1.8384032383460347,1.8270732887282053,1.8112509848963452,1.7926156081182703,1.7794937661156325,1.774212924002295,1.773757622377127,1.773754216592807
-1.079559118236473,1.788104814638519,1.8502324587676235,1.8414106919683444,1.8300073477997147,1.813933850214069,1.794574291659113,1.7801715981972102,1.7743832803129198,1.7739022263467048,1.773898616926575
-1.0693386773547096,1.8034141600697657,1.852663234727876,1.843986242848205,1.832541955239451,1.8162533251664859,1.796262009160602,1.780719397945367,1.7744492621258803,1.773939088653425,1.7739352743697232
-1.059118236472946,1.8244673789886932,1.8553627648037725,1.846693054751112,1.8352269489910082,1.8186272285517469,1.797854281074688,1.7811444690498441,1.774411677217331,1.773866267696227,1.7738622071313332
-1.0488977955911825,1.846120049157528,1.858342037432163,1.8495917564844688,1.8381580997341198,1.8211695947335405,1.7994229822130452,1.7814270316857956,1.774265469530368,1.7736815486487105,1.7736771780064018
-1.038677354709419,1.849420397714432,1.8581211265013389,1.849673788072575,1.8384274085153405,1.8215447951865462,1.7997071742161048,1.7812938196186097,1.773978150278391,1.773379241285423,1.7733747263075523
-1.0284569138276554,1.8240193601470964,1.8522678035247222,1.844786103795737,1.833924763665218,1.818016451864979,1.797737026925079,1.7805510392047739,1.7735288392050472,1.772956359851096,1.7729520505873764
-1.018236472945892,1.7929807002049403,1.845873001362077,1.8394053030318136,1.8290161210376443,1.8141548126972191,1.7954990491337006,1.7796176338921197,1.772964108108365,1.772421489109923,1.772417362862124
-1.0080160320641285,1.7674338122017244,1.8401774616874684,1.8345401909522865,1.8246343916656924,1.810659563748349,1.7933446475089971,1.7786033656154636,1.7723000992886964,1.7717792311838674,1.7717752107100058
-0.9977955911823648,1.7491062752383955,1.8347731110653862,1.829819571444569,1.8203918242271642,1.8072115011535763,1.7911305792761365,1.777520755357852,1.7715402845635553,1.771032949192232,1.7710289908032306
-0.9875751503006012,1.7362396613717408,1.8293058581347508,1.8249771011748752,1.8160278419966032,1.8036349740275393,1.7888188688252682,1.776385713683581,1.770686463512988,1.7701861848843112,1.770182263245149
-0.9773547094188376,1.7265894775264414,1.8237453010312907,1.8200308014920508,1.811560995740469,1.799973801743276,1.7864677980338486,1.7752137621350352,1.7697403436564825,1.7692426029325676,1.7692386995011125
-0.9671342685370744,1.718532623323423,1.8182323158422868,1.8151256761276051,1.8071262882814123,1.796344794034186,1.7841456598726098,1.7740109007192424,1.7687037487421464,1.7682058510532266,1.7682019524648014
-0.9569138276553107,1.711215050226598,1.812936418621401,1.8104129194758412,1.8028594743385318,1.792851048289275,1.781896790747423,1.7727744370491365,1.767578881602011,1.7670795382501803,1.767075636242481
-0.9466933867735472,1.7043451673812955,1.807998342698256,1.8060100911207322,1.7988623871558955,1.7895631064262172,1.7797424067854937,1.771497257536878,1.7663684460661953,1.7658672497324264,1.7658633400402373
-0.9364729458917836,1.697940196238754,1.803523059187485,1.8020015950984343,1.7952057532866974,1.786526035570584,1.7776893834792957,1.7701712375994967,1.76507557097823,1.7645725533370369,1.76456863420949
-0.92625250501002,1.6921388889263909,1.799587672347905,1.798447956368559,1.7919389180251692,1.7837688213911622,1.7757371074991168,1.768789149227617,1.7637036497642957,1.763198996308435,1.7631950673560632
-0.9160320641282568,1.6870956274055187,1.796248813669115,1.795392788508294,1.7890966854664616,1.7813103590417338,1.7738817347113391,1.7673455684846195,1.7622561944782713,1.7617501001179667,1.7617461616268357
-0.9058116232464932,1.6829344601186886,1.7935467139239252,1.7928665508536745,1.7867029818207238,1.7791628257285077,1.7721189855307884,1.7658372459509275,1.7607367397983222,1.7602293570633762,1.760225409638905
-0.8955911823647296,1.6797365788578504,1.791507065332859,1.7908884971931824,1.784772831135111,1.777333750433995,1.7704461134320535,1.7642632087513241,1.7591487927153264,1.7586402289481244,1.7586362733304526
-0.885370741482966,1.6775413024628432,1.790141863640852,1.7894677589556,1.7833135069315742,1.7758273285211417,1.768863195732569,1.76262475227844,1.7574958113289145,1.7569861470598687,1.7569821840116413
-0.8751503006012025,1.6763489173903536,1.7894497569120764,1.7886038556143928,1.782325083606361,1.7746450501361115,1.7673737388718382,1.7609254201005473,1.7557811980804479,1.7552705127377501,1.755266542958921
-0.864929859719439,1.6761203955760962,1.7894160358009141,1.7882866634073247,1.7818003910262075,1.7737856061737143,1.765984583188254,1.759171020550866,1.7540082998417217,1.7534966981827071,1.7534927222332
-0.8547094188376755,1.6767742454770873,1.7900122774204,1.7884958597344078,1.781724390983664,1.773244089302546,1.7647051131283107,1.757369676751197,1.752180415805582,1.7516680475661108,1.7516640657730447
-0.8444889779559119,1.6781861381165368,1.791195517667275,1.7891998349098523,1.7820729985851722,1.7730105551383728,1.7635457999172754,1.7555318548078462,1.750300822701732,1.7497878788986585,1.7497838911899282
-0.8342685370741485,1.680204008247353,1.79290639851685,1.7903537657709947,1.7828111165973504,1.7730678791697754,1.7625160920110106,1.7536702637073323,1.7483728339070939,1.7478594874922415,1.7478554930354604
-0.8240480961923848,1.6826999930779538,1.795065062205481,1.7918958602377475,1.7838889687039496,1.7733883223362792,1.761621490795252,1.7517994567584796,1.746399910139852,1.7458861518692712,1.7458821483305602
-0.8138276553106214,1.6856869208181497,1.7975637949323036,1.7937404002391906,1.7852352443934723,1.7739274495328272,1.7608591301356376,1.7499348442746452,1.744385824450928,1.7438711416982726,1.7438671239652153
-0.8036072144288579,1.6895200850341268,1.8002599048353762,1.7957689523645657,1.7867477519790305,1.7746148371388613,1.7602107358470078,1.7480906251119868,1.7423348393251765,1.7418177235512229,1.7418136820736712
-0.7933867735470943,1.69516323225632,1.8029858378157488,1.7978322966717848,1.788292777649907,1.7753483463002038,1.7596340411335027,1.7462761470143418,1.7402517853546446,1.7397291564039041,1.739725075907097
-0.7831663326653309,1.7043885965615349,1.8056139290122377,1.7997967228688163,1.789746029837347,1.7760177556283252,1.7590638676847425,1.7444915331656703,1.7381419203431105,1.7376086795447685,1.7376045387088834
-0.7729458917835672,1.7195703237016053,1.808207884917694,1.801674235033264,1.7911181584582003,1.7766003294663106,1.758451245714505,1.7427273090685338,1.7360106301637153,1.735459542825867,1.7354553119631198
-0.7627254509018038,1.742413499301955,1.8111670086895686,1.8037765460142003,1.7927157195060353,1.777308983663765,1.7578536928022874,1.7409742748044017,1.7338631208964048,1.7332851568889,1.7332807850966434
-0.7525050100200402,1.7706273195222244,1.8148847631982996,1.8064742252377515,1.7949299420820073,1.7784704473752146,1.7574228963541516,1.739224053639217,1.7317023245697762,1.7310891017176424,1.731084504000288
-0.7422845691382767,1.7914984626760422,1.8178571785265527,1.8085337382390043,1.796608851836559,1.779207050938789,1.7567111540483147,1.737350479051999,1.7295160968023044,1.728873446366436,1.7288686132779676
-0.7320641282565132,1.7815011976990085,1.8149758519776278,1.8054585510027163,1.7933604068123352,1.775920478055779,1.7537106228140673,1.7349327725841652,1.7272623448064546,1.7266354526785703,1.7266307579708042
-0.7218436873747496,1.754848841524016,1.8095164275727726,1.800155471958748,1.7880316446872317,1.7709577897177005,1.749739195436995,1.732239419980269,1.7249677336894145,1.7243770424952243,1.7243726110858997
-0.7116232464929861,1.7304100927493153,1.8047287031367454,1.7954286277852567,1.783323468483641,1.7664845541338714,1.7459669804140634,1.7295306158191013,1.7226581818056637,1.7220978484537823,1.7220935952554826
-0.7014028056112226,1.7134157406844526,1.8006234831477534,1.7912432905911275,1.7791610431623774,1.762412070081905,1.742348580811819,1.7268336618607272,1.7203336684158914,1.7197943230682355,1.7197901833608886
-0.691182364729459,1.7030717368240167,1.7967359947682073,1.7872260247317688,1.7751725591671177,1.7584714740777612,1.7387971306978458,1.724157140503948,1.7179891158935572,1.7174627954878579,1.7174587335347153
-0.6809619238476956,1.696939942872811,1.79289931527887,1.7832898751223687,1.771278438923509,1.7546437645426782,1.7353584537510813,1.7215163279157102,1.7156189457589317,1.7150998224060938,1.7150958139741352
-0.670741482965932,1.6928477445737247,1.7891940212198398,1.7795473923740488,1.7675895703330364,1.7510456768431681,1.7321227227076401,1.7189215930855177,1.71321761241489,1.7127020160015758,1.7126980429052487
-0.6605210420841685,1.689407187300648,1.7857712820744642,1.776149081474554,1.7642478275071884,1.7478000425072013,1.7291616276985575,1.7163753559164625,1.710779940080089,1.710265974798046,1.7102620242020274
-0.650300601202405,1.685954628162702,1.7827515776671679,1.7732041015448032,1.7613528785344674,1.7449861337938897,1.7265144173672033,1.7138755786650028,1.7083014452409202,1.7077882938423632,1.707784356693689
-0.6400801603206414,1.6823877297323329,1.780191598689645,1.7707597919695923,1.7589456245288262,1.7426330105325265,1.7241912374462733,1.7114191656325046,1.705778490425913,1.7052655812186222,1.705261649402024
-0.629859719438878,1.6791210250528996,1.7780792147675324,1.7687994238063893,1.7570068423034264,1.7407200070019333,1.7221748467454365,1.7090027826682919,1.7032083153742144,1.7026944615238107,1.7026905247002144
-0.6196392785571143,1.677205110086162,1.7763451557100114,1.7672475748614496,1.7554605517975097,1.739175974072301,1.7204170429598824,1.7066207636475361,1.7005889751274283,1.700071565345674,1.7000676084949342
-0.6094188376753509,1.6784979755479754,1.7749180916125527,1.7660081656376827,1.754206926163603,1.7378973010481296,1.7188388053293022,1.7042609910868018,1.6979191153954474,1.697393508220716,1.6973895106787076
-0.5991983967935873,1.6855683621137691,1.7738637608085424,1.7650803320615631,1.7532323351531585,1.7368288984836617,1.7173606778558503,1.70190288770316,1.6951975959952448,1.694656897624416,1.6946528316618246
-0.5889779559118238,1.7007076551643685,1.7735611815170995,1.7647326784296613,1.7527866250130721,1.7361187653740817,1.7159888894534494,1.6995249307142748,1.6924231541019212,1.6918584546147784,1.6918542754030725
-0.5787575150300602,1.723076330376876,1.7745424392137146,1.7654199326604578,1.7533247682633972,1.7361167970749016,1.714860943976273,1.6971126004090336,1.6895930904757197,1.6889951281555842,1.688990755873765
-0.5685370741482968,1.742853830586103,1.776029107650775,1.7665261280107099,1.7542891581172066,1.73641505518188,1.7137713717104115,1.6945808634446629,1.6866939594321533,1.686063002833311,1.6860583845573565
-0.5583166332665332,1.7354175605657947,1.7730041542544557,1.7636437618765204,1.7513805322032352,1.7335007641711773,1.7107716057396287,1.6915133257822004,1.6836779992812856,1.6830536207967508,1.6830490692344857
-0.5480961923847697,1.704851004924829,1.7663942208632446,1.7575954520390522,1.7454081854573473,1.728046238571071,1.7062502721374948,1.6879938598552944,1.6805521064285691,1.6799667248479762,1.6799624797376047
-0.5378757515030061,1.674128157168215,1.760583017587012,1.7522118561026547,1.740101289229891,1.7230898768506422,1.7018984244328776,1.6843977329511413,1.677356156634569,1.6768070945549698,1.6768030830737817
-0.5276553106212426,1.6509720609172776,1.755900306317635,1.7477239887261986,1.7356487662747282,1.7187537374413162,1.6977906298695424,1.6807924331017843,1.6740974422606705,1.6735752787153615,1.673571425308759
-0.5174348697394792,1.6354635879369022,1.7517447089121991,1.7436286050451733,1.7315575083813344,1.7146711427568575,1.6937999132198467,1.677200201717175,1.6707754913053188,1.6702713411751904,1.670267601661689
-0.5072144288577156,1.6255076924633203,1.7477367568224969,1.7396567066996602,1.7275815526488734,1.7106996945088784,1.6899273890918372,1.6736490448355241,1.6673893580074088,1.6668956046870846,1.66689194577511
-0.496993987975952,1.61956775762873,1.7437760961503666,1.7357669247404033,1.7236930779838908,1.7068538608741963,1.6862241843562569,1.670159081975593,1.663938666958355,1.6634484959371674,1.6634448855118795
-0.4867735470941885,1.6177195626193788,1.7398972692844719,1.7319958400875273,1.7199278152907804,1.7031660860501894,1.6827103506140786,1.6667325955249905,1.6604238788193193,1.6599304325210005,1.6599268379092327
-0.4765531062124249,1.6216753315746475,1.736267558999562,1.7284554797040943,1.7163824885641739,1.69968456169199,1.6793738759704366,1.6633541283885647,1.6568462983475232,1.6563418224172026,1.6563382087024827
-0.4663326653306615,1.6337724391337305,1.733334804353218,1.7254845413664783,1.7133704658146185,1.6966120503664548,1.676251126532111,1.6600005895831202,1.6532078169321742,1.6526831748613244,1.6526794954009427
-0.456112224448898,1.6542572473234831,1.731802530172786,1.7236827846610887,1.7114776640921543,1.6943942269587196,1.6735146457902543,1.6566563757058383,1.6495099693318613,1.6489552704128994,1.6489514455182486
-0.4458917835671344,1.6757695383409124,1.731559328175144,1.7230215776862767,1.710713082792969,1.6930759023552977,1.6711848885454987,1.6532700405283716,1.6457472407447082,1.6451585216805042,1.6451544643429492
-0.4356713426853709,1.6750982519186712,1.7285211278906525,1.7199617873480244,1.707639251044318,1.689874643743697,1.6677283690995208,1.6494958175719734,1.6418823190006342,1.6412892331150157,1.6412851452248718
-0.4254509018036073,1.6449278850095606,1.7210692163372805,1.7130733013047457,1.7008542678529364,1.6836355640549836,1.6624954400592724,1.645202107102032,1.6379007016415006,1.6373450844198323,1.6373412910571663
-0.4152304609218439,1.6113947871012442,1.7142843670842243,1.7068079251353339,1.694707687100445,1.6779155501162728,1.6574717747797119,1.640827221206598,1.633847022730263,1.6333294201889323,1.6333258631855097
-0.4050100200400803,1.5861209766932334,1.7089468441369648,1.7017644230253144,1.6897430491837202,1.6731062891874193,1.6528592583357993,1.636472206514078,1.6297316437237428,1.6292407452246394,1.6292373262546056
-0.3947895791583168,1.5715677232048306,1.7043536184259,1.69731136421305,1.6853320953389193,1.6687057749388092,1.64843634166962,1.632150622817364,1.6255535068421412,1.6250765569154852,1.6250732096685234
-0.3845691382765532,1.5675941129504996,1.700002926752963,1.6930308233407192,1.6810729071002672,1.6644185962152673,1.6440991930312059,1.6278729896015118,1.6213103592483258,1.6208345853335464,1.6208312570915466
-0.3743486973947897,1.574317953479163,1.695968034884058,1.6889846300435554,1.6770243851786937,1.660291793224397,1.6398729134250674,1.6236404123930679,1.6169999794666863,1.6165127338582734,1.616509370958413
-0.3641282565130262,1.5916916426345502,1.6928641865679264,1.6856949429255446,1.6736912155254833,1.6567109179622665,1.6359184685713606,1.619447315606758,1.6126201820518267,1.6121091091388486,1.6121056402690184
-0.3539078156312627,1.61569951077706,1.6912727801161331,1.6837084695267281,1.6716267624407355,1.6541393139700915,1.6324641881079096,1.6152804921320676,1.6081666554834988,1.6076219690892835,1.6076182927600167
-0.3436873747494992,1.630700305047945,1.6895175496872656,1.6816475112539866,1.6695263830879556,1.6515743607504614,1.6289930902138836,1.610983173159583,1.603618403289987,1.6030477541680643,1.6030438695149616
