x_transformed,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9,iter_10,iter_11,iter_12
-0.8138276553106214,1.3795822616439624,1.37917774105046,1.3784548100020326,1.3771645273773787,1.374844333674384,1.3706320676549728,1.3635035474506398,1.3549341325297244,1.351577044319403,1.350781999377748,1.3501029650489997,1.3500894260748293
-0.8036072144288579,1.3913104576640993,1.3907796760431015,1.389829263274868,1.38812689068127,1.3850447458689061,1.379369749099586,1.3694473036665153,1.356398947562511,1.3494078486211187,1.3482998741027845,1.347573416453899,1.347558884041186
-0.7933867735470943,1.406168776135412,1.4055034778760693,1.4043103511426118,1.4021671009873102,1.3982656788978232,1.39100201519209,1.3779788591114233,1.3596881305029302,1.34770773696603,1.3457912109890655,1.3450278529865276,1.345012328010997
-0.7831663326653309,1.423813128460188,1.4230114666906757,1.421571988965674,1.41898023512635,1.4142418660487404,1.4053415373479374,1.389065697079533,1.3650229944658958,1.3467869872018097,1.3432670290211932,1.3424757996454744,1.3424593236835103
-0.7729458917835672,1.4432386700555715,1.4423072557419265,1.4406331462696191,1.437613468236588,1.432073957660805,1.4215965294213295,1.4021406178899603,1.3722601596408384,1.3469190964449886,1.3407735304041928,1.339926257514959,1.3399090983298845
-0.7627254509018038,1.4624735171126602,1.4614292542250573,1.4595509752048,1.4561585614076507,1.4499199434890806,1.4380605989216104,1.41579051055615,1.38058924447114,1.3481258999074368,1.3384269017965296,1.337388384026906,1.337370623400666
-0.7525050100200402,1.4782053594236582,1.4770768629696112,1.475046260469386,1.4713759798816024,1.464616857569466,1.45172998848883,1.4273653255603105,1.388129348787878,1.349799263496015,1.3363662671019667,1.3348748869293297,1.3348529732886407
-0.7422845691382767,1.485350826341679,1.4841793089731248,1.482071297118552,1.4782610396355147,1.4712437046993647,1.457860188495573,1.4325211686826642,1.3914399703362719,1.3501490658371507,1.334413331622244,1.332397861546226,1.332364913744454
-0.7320641282565132,1.478231262096179,1.4770682874142957,1.4749767954641804,1.4712001138404507,1.4642568524573,1.4510573998324787,1.4262115545984697,1.3862805596433407,1.3464798578042847,1.3317269862021672,1.3299381176650207,1.3299107594322734
-0.7218436873747496,1.4602502960596146,1.4591388513698462,1.457142159520261,1.4535436079062598,1.4469509592526852,1.4345014043210558,1.4113678936720857,1.3750777921756252,1.3403845771241762,1.3288500706055224,1.3275125533215237,1.3274909591633741
-0.7116232464929861,1.43748728033838,1.4364538188861409,1.4346000195252089,1.4312681489217103,1.4251947316359779,1.413837367538948,1.393145588410491,1.3619589686634939,1.3342519956933663,1.3262680938543918,1.325123067596739,1.3251010366711846
