x_transformed,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9,iter_10,iter_11
1.7923847695390775,16.283031387757568,0.9514569381124822,0.9570418421757317,0.9568835832290926,0.9562775428282297,0.9526354495408023,0.9445047322369395,0.939135786144565,0.9375015471642366,0.9373818822139336,0.9373814180936986
1.8026052104208412,16.206829723116044,0.9506975323087197,0.9569923543328696,0.9569537871638881,0.9563513127352457,0.9527809642327638,0.9448726718776991,0.9396727366897993,0.9380692054379237,0.9379519393985524,0.9379514851136292
1.8128256513026049,16.117935285240492,0.952442830721565,0.9580236916859147,0.9580219558693828,0.957452080311902,0.9538775921007698,0.9459805494395408,0.9407970232539885,0.9390640259580927,0.9389395126691957,0.9389390422230545
1.8230460921843683,16.018840166417185,0.954968274967686,0.9592581939426654,0.9592190624222015,0.958663103398545,0.9550302204277068,0.9470479891121526,0.9418076133013,0.9398929110385416,0.939758667446133,0.9397581742221842
1.833266533066132,15.936644854468225,0.9566393180898113,0.9599172012110037,0.9597844583143545,0.9591894426588353,0.9554796114398394,0.9474408454081987,0.9421621638974397,0.9401151510588199,0.9399741591593032,0.9399736511223102
1.8434869739478952,15.912213224208626,0.9571204014842387,0.959828524326792,0.9595395225819789,0.9588321354982305,0.955015589698038,0.9469496182582043,0.9416424608190027,0.9395899489074525,0.9394502492225478,0.9394497482826201
1.853707414829659,15.977291636172065,0.9554607301501291,0.9585701009200922,0.9580807525596936,0.9571707876169242,0.9532586597192635,0.9453150575436162,0.9400447300336758,0.9383469678595289,0.9382355169992894,0.938235099874987
1.8639278557114225,16.14777049665903,0.9531754139745479,0.9568182363753601,0.9560595116322488,0.9548676775906398,0.9507840353286906,0.942920502606843,0.9377209314428787,0.9365172819170545,0.9364403710720703,0.9364400540997099
1.874148296593186,16.385451100539314,0.9503378239317859,0.954716465749777,0.9536831134110375,0.9521821872682034,0.9478867015812904,0.9400779595433775,0.9350772248750322,0.9341998122096624,0.9341389091296788,0.9341386362300491
1.8843687374749492,16.586736588565547,0.9472776197108874,0.9524490761264852,0.9511687243034054,0.9493581140502649,0.94482141554802,0.9370209081305906,0.9322333755285969,0.93149021608567,0.9314327713920056,0.9314325040050693
1.8945891783567128,16.631465852765455,0.9449929586531214,0.950374883436072,0.948858196610283,0.9467289603036152,0.9418898592803202,0.9339760647552049,0.9292774578757047,0.9285544781899749,0.9284962114195445,0.9284959349806844
1.9048096192384767,16.491021178929373,0.945214592615327,0.9490851280836999,0.9472690961278419,0.9447698846924197,0.9394948722765949,0.9312263523195695,0.9264071265716582,0.9256558137061255,0.9255952854954482,0.9255949932807567
1.91503006012024,16.190301660044494,0.9497059894184907,0.9492119986214339,0.9469382938706272,0.9439679372791777,0.9380501270322649,0.9290742174379688,0.9238994717377558,0.9231018613159995,0.9230375822433369,0.9230372669758276
1.925250501002004,15.74667156803689,0.9600937161430461,0.9514316560944864,0.9484368266505984,0.94484506951668,0.93801096363992,0.9278725175807203,0.9221037895808591,0.921249016683648,0.9211788732065509,0.9211785252458023
1.935470941883767,15.152983156863044,0.9758676798057503,0.9558328401402078,0.9518849603029139,0.947560411052562,0.9395952108172737,0.9278984805187902,0.9213534969474168,0.9204339932646839,0.9203560594777307,0.9203556703321636
1.9456913827655304,14.396953936837734,0.9856715088146647,0.9590482573330591,0.9546550529422962,0.9500001526815953,0.9414507575047935,0.9288377221025161,0.9218072120132063,0.9208545227908708,0.9207718333943431,0.9207714189033422
1.9559118236472943,13.488218453668686,0.9826234220809307,0.9589969696239966,0.9551014998280537,0.9508188653381885,0.9426820212989182,0.9304165296911596,0.9234696125693556,0.9225386929523097,0.9224573161417685,0.9224569068314189
1.9661322645290575,12.470369207316084,0.9735014835955659,0.9577206297970239,0.9547868095411701,0.9512486904474448,0.9440442937674226,0.9327510044796493,0.9261719386765214,0.925291270747918,0.9252142596387224,0.925213870988022
1.9763527054108208,11.438781764901119,0.9643235200416087,0.9568806752978748,0.9549358867539578,0.952214607262661,0.9460404207881038,0.9358031192004874,0.9296388679705505,0.9288146248204362,0.9287425448982201,0.9287421800109903
1.9865731462925849,10.542490534333428,0.9591618433048364,0.9575038880653567,0.9562678186221778,0.9542255773511424,0.9488911501976992,0.9394397736259825,0.9335836523828798,0.9328064699396139,0.9327382182637295,0.9327378720406004
1.996793587174348,9.914695649255988,0.958424662418355,0.959533645945908,0.9586816673535308,0.9571582306829299,0.9524612731597657,0.9435479920688213,0.9379148076226143,0.9371777353364166,0.9371124275021705,0.937112095840253
2.007014028056112,9.669294929049807,0.9618586990540524,0.9628065360735601,0.9620312303726172,0.9608863077560021,0.9566707471436338,0.9481365816171743,0.9426960457425418,0.9419996908763033,0.9419370201813548,0.9419367016171446
2.0172344689378754,9.910667329242553,0.9689906854278968,0.9671832511010017,0.9662057474361414,0.9653037113682882,0.9614258560444932,0.9531325557365853,0.9478672247235898,0.9472149032892244,0.9471546463787496,0.9471543396796401
2.027454909819639,10.431842754777827,0.979188833208398,0.9724662193946715,0.9710225787529382,0.9701941646567097,0.9664509489015444,0.9581698575291591,0.9530066652597768,0.9523942861411158,0.9523355618242522,0.9523352625011515
2.0376753507014023,10.954160030876551,0.9911889953433156,0.9782081637811714,0.9760777432345381,0.9751161877366668,0.9712181606918068,0.9625745571251503,0.9573333829889287,0.9567397719570316,0.9566804573536518,0.9566801550250617
2.0478957915831657,11.443908534755408,1.000867571408452,0.9830041475681417,0.9802048304938248,0.9790181656278159,0.9748193161716744,0.9656133997669204,0.9601513730735315,0.959552258316071,0.9594906305271282,0.9594903168990324
2.0581162324649296,11.917417653061435,0.9991882404248155,0.9836398816398609,0.9807556287715727,0.9796501193774626,0.9756069780257378,0.9665110093252359,0.9610745427405544,0.9604780740088756,0.9604167780373383,0.9604164664265117
2.068336673346693,12.340031057785321,0.9867077383061837,0.9801377765976219,0.9777352401726929,0.9770319489137084,0.973632255937922,0.9653800859738495,0.9602603116800128,0.959681326496103,0.9596236046078801,0.9596233111559155
2.0785571142284565,12.559047989741739,0.9750203426139299,0.9762957913286043,0.9742375749224927,0.9737956524201724,0.970834880518258,0.9631808400223157,0.9582489713973762,0.95766959190983,0.9576141041697274,0.9576138222523278
2.08877755511022,12.49776636414354,0.9676704759243239,0.9733981644184623,0.9713769175246122,0.970962728707741,0.9680929992538494,0.9605770032867846,0.9556269105332521,0.9550265385282699,0.954971041660122,0.9549707601207983
2.098997995991984,12.260138053175616,0.9635745403812543,0.9712611757397309,0.9691085291357279,0.9685964867560266,0.9656175174269663,0.9579641564628844,0.9528826034088522,0.9522521616450405,0.952195358357156,0.9521950706500257
2.109218436873747,12.035696477551449,0.9609430043883856,0.9694272327027214,0.9671578205761623,0.9665444908241506,0.963417992903485,0.9555544935928288,0.9503204391700439,0.949661233800052,0.9496027923018713,0.9496024965820166
2.1194388777555107,12.005548854595695,0.9583777210753474,0.9674872105268504,0.9652457492150565,0.9646037630100486,0.9613873582633391,0.953358794994224,0.9479981343130347,0.9473157143993252,0.9472557879288079,0.9472554847782629
2.129659318637274,12.308818985685349,0.9549490357503865,0.9651234342863729,0.9631278386204372,0.9625674188005694,0.9593662591377924,0.9512800087944432,0.9458400777942619,0.9451410363989663,0.9450800172303626,0.9450797084672877
2.139879759519037,12.903639127150687,0.9506909939494764,0.9623380787381143,0.9607801476324205,0.9603984673244143,0.9573079340189453,0.9492675616662276,0.9437933609395077,0.9430834383508734,0.9430217301790547,0.9430214176926213
2.150100200400801,13.482186110253176,0.9477255426036457,0.9598102815873982,0.958693090285535,0.9584743458381696,0.955443600927345,0.9473681607877287,0.941826262972982,0.9411027448059813,0.9410398692272987,0.941039550726521
2.160320641282565,13.704842737211026,0.9496501829364093,0.9587929295742682,0.9578459336771089,0.9576140027105302,0.9543782763631533,0.9459031310215663,0.9401454026013782,0.9393969687765651,0.9393312211764479,0.9393308882798549
2.1705410821643283,13.58473732264489,0.9562506767318583,0.9594020162707527,0.9583422072780122,0.9579366120292406,0.9542729795808312,0.9450941597314158,0.9390076275545708,0.9382284921775416,0.9381585726173258,0.9381582188135442
2.180761523046092,13.168685373165694,0.9590079470526645,0.9590544258981195,0.9581288306641965,0.9577628388575037,0.9540168337760433,0.9446245489145628,0.9384505808045966,0.9376669439019171,0.9375954299559902,0.9375950678139463
2.190981963927855,12.365202515879005,0.9604877833541355,0.9585290817060204,0.9577849687300097,0.9575216405386333,0.9538165080375361,0.9443941690024217,0.9382267959300895,0.9374487894414306,0.9373766535219715,0.9373762878658088
2.2012024048096186,11.063005139872224,0.9621473511857768,0.9581658701918717,0.9575406724645303,0.9573466102750611,0.9536552745549125,0.944179975335719,0.9380090748940665,0.9372343607725024,0.9371614838810465,0.93716111433268
2.2114228456913825,9.064713068767356,0.9629331027047512,0.95759704290263,0.957101900338239,0.9569882022623086,0.9533435097612838,0.9438708459302155,0.9377156631870839,0.9369447961095261,0.936871495040688,0.9368711232941715
2.221643286573146,6.3877780908009125,0.962999688047887,0.9569200021204103,0.9565616821442557,0.9565452398023143,0.952986276366085,0.9435700086016872,0.937447959708847,0.9366828276157498,0.9366094640873109,0.9366090919968363
2.2318637274549094,3.8410326285689447,0.9600943176910162,0.9555163681153842,0.9554394476163521,0.9556581515932913,0.9524137148315712,0.9433672990643784,0.9374165956699297,0.9366715673552086,0.9365998405936583,0.9365994766096919
2.242084168336673,2.0555608874609796,0.9577531680044953,0.9546237451440039,0.9547289207793476,0.9551865775108942,0.9523032180060991,0.9436896702434373,0.9379491484998103,0.9372325432152637,0.9371631306476772,0.9371627781010694
2.252304609218436,1.0705480165840138,0.9593911792361327,0.9554112327500979,0.9553580117273968,0.9559182838552224,0.9532535857814097,0.9448848524560588,0.9392941994403571,0.9386070487512505,0.9385395799710634,0.938539237037663
2.2625250501002,0.6752802985199209,0.9650455436118454,0.9579644208041841,0.9574001315424062,0.9579238031721563,0.9553398981133101,0.9470406137714222,0.941549135123673,0.9408926144584716,0.9408267656673209,0.9408264309229919
2.2727454909819635,0.6195708461534501,0.972270036151461,0.9616422365887612,0.9604049579133669,0.9608733278894297,0.9584019375647015,0.9502199029468701,0.9448749619444471,0.9442600234679992,0.9441965163280416,0.9441961934405061
2.282965931863727,0.7038926363106078,0.9742182394080543,0.9643366820356292,0.9627850907294763,0.9635063050492283,0.9616390945359117,0.9542450771184379,0.9493694096151714,0.9488332041178673,0.9487757488995192,0.9487754561058429
2.2931863727454904,0.811106375163124,0.9686525669410344,0.9651973231791373,0.9639129455290397,0.965300170783364,0.9646536033488768,0.9588884386156091,0.9548777648231941,0.9544632470772222,0.9544162924290341,0.9544160516021749
2.303406813627254,0.8974553772907033,0.9626747407971834,0.9661528189398593,0.9653209034112717,0.9674604903263719,0.9681340047886512,0.9641287446533918,0.9610614856336437,0.9607814093076721,0.960745894695812,0.9607457104589135
2.3136272545090177,0.9523684491750625,0.9592154312503643,0.9677801485932067,0.9674537351696776,0.9702957948062602,0.9721612870207026,0.9697452395325267,0.9675678151446041,0.9674227930925283,0.9673982577964501,0.9673981276865347
2.323847695390781,0.9797432110984408,0.9577900817569417,0.9696080345850797,0.9698875321293172,0.9733704359297901,0.9762623695613951,0.9752238475917409,0.9738538350962622,0.9738381434600077,0.9738237441462972,0.9738236638393452
2.3340681362725446,0.9882309532274491,0.9571040325361068,0.971028948743217,0.9720644820880149,0.9761300748421545,0.9798806853834511,0.9800134377812684,0.97935246328172,0.9794533382115521,0.9794479404422847,0.9794479042925818
2.344288577154308,0.9866734221510517,0.9565989297271512,0.9718256592130619,0.9737360108560508,0.97830104590227,0.982712085360288,0.9837713032152738,0.9836871924425263,0.9838843871759693,0.983886398291651,0.9838863984222409
2.3545090180360715,0.9810640090359947,0.955789009490979,0.9719126257858084,0.9747666016498107,0.9797317423850062,0.9845965726813831,0.9863256738298664,0.9866686599218633,0.9869367997855458,0.9869443278184902,0.9869443549472607
2.364729458917836,0.9750068040225299,0.9546168508085916,0.9714276720571167,0.9752331540349133,0.9804911382781316,0.9856079285690472,0.9877507827802067,0.9883678804408588,0.9886807485534502,0.9886918291582452,0.9886918735683529
2.374949899799599,0.9712570183011082,0.9540270616284191,0.9708141036320117,0.9754720970161467,0.9808728692291627,0.9859866402295114,0.9882034607474537,0.988903729059202,0.9892315845467863,0.9892437967915926,0.9892438465151794
2.3851703406813622,0.9703755024196162,0.9541845569980881,0.9701938835092887,0.9755648003561169,0.9809550606700552,0.985818354230765,0.9877778619170877,0.9883763962382188,0.9886903911951158,0.9887013736617083,0.9887014170500333
2.3953907815631257,0.9712977128269714,0.954467889155476,0.96936550904641,0.9753103870385285,0.9805625727031404,0.9849973814555784,0.9864847030184304,0.986854111052975,0.9871312471324641,0.987139314600989,0.9871393433621987
2.405611222444889,0.9729077786554284,0.9544908393827564,0.9682116950350385,0.9745932024543601,0.979595407373545,0.9834619994024649,0.9843196259468903,0.9843578099102301,0.9845778203037239,0.984581613110859,0.9845816206243505
2.415831663326653,0.9745087016251408,0.9541902523249483,0.9667270802236798,0.9734225664227318,0.9780802111328463,0.9812614981233895,0.9813523251868085,0.9809672892784616,0.9811128388990461,0.9811112048494375,0.9811111854967887
2.4260521042084164,0.9757620869942545,0.9536340174072359,0.9649637235776699,0.9718671230510733,0.9761066715027122,0.9785113754974233,0.9777211435142399,0.9768350808531665,0.9768927827899636,0.9768848386952999,0.9768847881432955
2.43627254509018,0.9765803031985635,0.952916758675312,0.9629916496971268,0.9700124949861009,0.9737834107223162,0.9753516327065151,0.9735996440367617,0.9721561440057392,0.9721163487809981,0.9721014837125986,0.972101399075518
2.4464929859719438,0.9771223897339997,0.9521938637189965,0.9609929931673287,0.9680545832555473,0.9713439006290233,0.972073716675078,0.9693455085837134,0.9673285548951993,0.9671882731034452,0.9671663302970532,0.9671662109899913
2.4567134268537067,0.9777438190515496,0.9516797333705326,0.9592813635769087,0.966314383181708,0.9691639492131763,0.9691463333396594,0.9655396167628032,0.9630020645577346,0.962770333363864,0.9627419477519747,0.9627417969570002
2.46693386773547,0.9788474871716993,0.9515780530994077,0.9581753537463521,0.9650993321150151,0.9675940243910993,0.9670032254893178,0.9627227417060334,0.9597844586137019,0.9594817173634402,0.9594482735406171,0.9594480980007868
