x_transformed,x_real,student_t_mean_real,student_t_std_real,student_t_upper_real,student_t_lower_real,student_t_std_predictive_real,student_t_upper_predictive_real,student_t_lower_predictive_real,student_t_mean_norm,student_t_std_norm,student_t_upper_norm,student_t_lower_norm,student_t_std_predictive_norm,student_t_upper_predictive_norm,student_t_lower_predictive_norm,sigma_btw_squared,nu
3.744488977955911,5552.505251296169,-0.016088008584142163,2.471645600128546e-05,-0.016039565220554174,-0.01613645194773015,4.670624422570824e-05,-0.015996466027606644,-0.01617955114067768,0.973432272180055,0.0014955111317683679,0.9763634201367998,0.9705011242233103,0.0028260406006025284,0.9789712099760839,0.9678933343840261,5.749951931010796e-06,1.000005709133732
3.7547094188376735,5684.724455609886,-0.016023831875243526,2.731470116250655e-05,-0.015970296044716538,-0.016077367705770514,4.813172500549987e-05,-0.01592949542771896,-0.016118168322768092,0.969549151454609,0.0016527223663186346,0.9727884277690373,0.9663098751401806,0.002912291735238876,0.9752571383681509,0.963841164541067,5.749951931010796e-06,1.000005709133732
3.764929859719438,5820.092133846324,-0.01596221564739723,3.0106539206290585e-05,-0.015903207914853758,-0.016021223379940705,4.9769204890051605e-05,-0.015864669798273535,-0.016059761496520927,0.9658209569821927,0.0018216472668932276,0.9693913200178392,0.9622505939465462,0.0030113702356220433,0.9717231341881278,0.9599187797762576,5.749951931010796e-06,1.000005709133732
3.775150300601202,5958.683259138853,-0.01590308836805196,3.3058846937629404e-05,-0.015838294218683782,-0.015967882517420137,5.1608695132251055e-05,-0.01580193718430364,-0.01600423955180028,0.9622433605643473,0.0020002816583445503,0.9661638405736387,0.958322880555056,0.003122671715649985,0.9683636846625632,0.9561230364661315,5.749951931010796e-06,1.000005709133732
3.7853707414829656,6100.574589920927,-0.01584638045811037,3.614402029336161e-05,-0.015775539480078895,-0.015917221436141844,5.363730283464075e-05,-0.015741253276326604,-0.015951507639894134,0.9588121521996629,0.002186955309967288,0.9630985058429974,0.9545257985563284,0.0032454160686736164,0.9651730508091108,0.952451253590215,5.749951931010796e-06,1.000005709133732
3.795591182364729,6245.844712438611,-0.0157920242219898,3.933916348154864e-05,-0.015714920878384032,-0.015869127565595567,5.584030655213163e-05,-0.015682579232261944,-0.015901469211717655,0.955523235851983,0.00238028287299975,0.96018850455608,0.950857967147886,0.0033787125486650586,0.96214539076148,0.9489010809424859,5.749951931010796e-06,1.000005709133732
3.805811623246493,6394.574084275402,-0.015739953778308287,4.262523277439487e-05,-0.015656409857237836,-0.015823497699378738,5.820206629905309e-05,-0.01562587982453633,-0.015854027732080243,0.952372625256444,0.002579112074360906,0.9574275920342837,0.9473176584786042,0.0035216148317391287,0.9592748634940748,0.9454703870188131,5.749951931010796e-06,1.000005709133732
3.816032064128256,6546.84507891348,-0.015690104992663094,4.598628086586297e-05,-0.01559997353838306,-0.015780236446943128,6.07067383433014e-05,-0.015571121971891326,-0.01580908801343486,0.9493564398521269,0.002782477995225044,0.9548099965105432,0.9439028831937106,0.0036731642659868042,0.9565557095227606,0.9421571701814933,5.749951931010796e-06,1.000005709133732
3.8262525050100193,6702.7420313561815,-0.015642415413537628,4.940883801330286e-05,-0.01554557587051358,-0.015739254956561675,6.333879795380416e-05,-0.015518273650724113,-0.015766557176351143,0.9464709009039957,0.002989565625945384,0.9523303418602675,0.9406114599477238,0.0038324215011980366,0.9539823090199208,0.9389594927880706,5.749951931010796e-06,1.000005709133732
3.836472945891783,6862.351284836705,-0.015596824211877448,5.2881422277353056e-05,-0.015493178528762582,-0.015700469894992315,6.608339333360355e-05,-0.01546730314096739,-0.015726345282787504,0.943712327846841,0.0031996802322878403,0.94998358586417,0.937441069829512,0.003998487904183826,0.9515492201316603,0.9358754355620217,5.749951931010796e-06,1.000005709133732
3.846693386773546,7025.761238639192,-0.015553272124553064,5.6394157549166986e-05,-0.015442741606818218,-0.015663802642287908,6.892656279032267e-05,-0.015418178543905894,-0.015688365705200234,0.9410771348644014,0.0034122242435198676,0.9477649714888747,0.934389298239928,0.004170518699043985,0.9492512013113784,0.9329030684174243,5.749951931010796e-06,1.000005709133732
3.8569138276553097,7193.0623970584875,-0.015511701401750077,5.993847681761947e-05,-0.015394224145899353,-0.0156291786576008,7.185534813515504e-05,-0.015370867507308586,-0.015652535296191566,0.9385618277061142,0.003626679298089023,0.9456699885138456,0.9314536668983827,0.00434772982856551,0.9470832215846131,0.9300404338276153,5.749951931010796e-06,1.000005709133732
3.867134268537073,7364.347419525782,-0.015472055758144452,6.350689116147534e-05,-0.015347584538697855,-0.01559652697759105,7.485783377445209e-05,-0.01532533709998584,-0.015618774416303063,0.9361630007328924,0.003842592266101946,0.9436943431817243,0.9286316582840605,0.004529400319525454,0.9450404622307265,0.9272855392350583,5.749951931010796e-06,1.000005709133732
3.877354709418837,7539.711171927864,-0.015434280327617062,6.709280888799538e-05,-0.015302780838574961,-0.015565779816659162,7.792313556889954e-05,-0.015281553788339586,-0.015587006866894538,0.9338773341770513,0.004059564305998658,0.941833934009733,0.9259207343443696,0.00471487160859648,0.9431183127216308,0.9246363556324718,5.749951931010796e-06,1.000005709133732
3.887575150300601,7719.25077914839,-0.015398321621066491,7.069039284898944e-05,-0.015259770997029484,-0.015536872245103498,8.104135792021553e-05,-0.01523948347828465,-0.015557159763848333,0.9317015915897009,0.004277242231218121,0.9400848323160421,0.9233183508633597,0.004903544945804674,0.9413123630800515,0.9220908200993503,5.749951931010796e-06,1.000005709133732
3.897795591182364,7903.065678860331,-0.015364127486690735,7.429444690918691e-05,-0.015218513046497404,-0.015509741926884065,8.420353255030348e-05,-0.015199091595521094,-0.015529163377860375,0.9296326174375219,0.004495311640774247,0.9384432663527231,0.9208219685223207,0.005094877690258251,0.9396183942160647,0.9196468406589791,5.749951931010796e-06,1.000005709133732
3.908016032064128,8091.257676599398,-0.015331647071826568,7.790032481724681e-05,-0.015178965240800792,-0.015484328902852344,8.740154837896515e-05,-0.01516034318481076,-0.015502950958842375,0.927667334793793,0.004713491405341658,0.9369056081897018,0.9184290613978843,0.005288379067279546,0.9380323673022565,0.9173023022853296,5.749951931010796e-06,1.000005709133732
