x_transformed,iter_1
-1.1,24.55008880672489
-1.0897795591182369,25.992380002806126
-1.079559118236473,27.495177484180594
-1.0693386773547096,28.91898276666828
-1.059118236472946,30.041105369934407
-1.0488977955911825,30.54945133247737
-1.038677354709419,30.039843997317877
-1.0284569138276554,28.34939564794216
-1.018236472945892,25.850800400425726
-1.0080160320641285,22.894583963200894
-0.9977955911823648,19.750624614167847
-0.9875751503006012,16.619671509436433
-0.9773547094188376,13.644916611480362
-0.9671342685370744,10.92308889086287
-0.9569138276553107,8.514705987162376
-0.9466933867735472,6.453253233613633
-0.9364729458917836,4.753163928099497
-0.92625250501002,3.4165505812998016
-0.9160320641282568,2.438688031890475
-0.9058116232464932,1.8122795978168593
-0.8955911823647296,1.5305507230806907
-0.885370741482966,1.5892146929073572
-0.8751503006012025,1.9873455869292478
-0.864929859719439,2.7271782192034064
-0.8547094188376755,3.812836745936707
-0.8444889779559119,5.2479762060450925
-0.8342685370741485,7.032307793084977
-0.8240480961923848,9.156972500128438
-0.8138276553106214,11.598732405960872
-0.8036072144288579,14.312967888240223
-0.7933867735470943,17.225506167271195
-0.7831663326653309,20.223365517479234
-0.7729458917835672,23.144583754084948
-0.7627254509018038,25.76741220386287
-0.7525050100200402,27.799299241226958
-0.7422845691382767,28.866260702545148
-0.7320641282565132,28.602753777288928
-0.7218436873747496,27.252860312154944
-0.7116232464929861,25.272450272460375
-0.7014028056112226,23.032006113095132
-0.691182364729459,20.82451776453501
-0.6809619238476956,18.87480689151128
-0.670741482965932,17.348218489060816
-0.6605210420841685,16.358044776300076
-0.650300601202405,15.971216277799236
-0.6400801603206414,16.21194301896552
-0.629859719438878,17.063119216462486
-0.6196392785571143,18.46542368348767
-0.6094188376753509,20.314162240523807
-0.5991983967935873,22.454014812277077
-0.5889779559118238,24.67197531502927
-0.5787575150300602,26.68891255416169
-0.5685370741482968,28.150338899959287
-0.5583166332665332,28.651941709468918
-0.5480961923847697,28.255281450901148
-0.5378757515030061,27.378155567938553
-0.5276553106212426,26.36206211426197
-0.5174348697394792,25.464870355920375
-0.5072144288577156,24.866008829796947
-0.496993987975952,24.67065118769842
-0.4867735470941885,24.912384326500675
-0.4765531062124249,25.55405187606023
-0.4663326653306615,26.48666780939578
-0.456112224448898,27.5264922884883
-0.4458917835671344,28.41055745744666
-0.4356713426853709,28.79789586228291
-0.4254509018036073,28.599081211586785
-0.4152304609218439,28.128418962815612
-0.4050100200400803,27.649946721259816
-0.3947895791583168,27.342272098437785
-0.3845691382765532,27.3015615789524
-0.3743486973947897,27.543277292078947
-0.3641282565130262,28.002400210239774
-0.3539078156312627,28.53209068596688
-0.3436873747494992,28.900948355414712
-0.3334669338677356,28.87165194378821
-0.3232464929859721,28.594843687743683
-0.3130260521042086,28.30388839419097
-0.3028056112224451,28.145182171935634
-0.2925851703406815,28.1801167254467
-0.282364729458918,28.386089104390255
-0.2721442885771544,28.65616543803962
-0.261923847695391,28.797669249159068
-0.2517034068136274,28.67574982090756
-0.2414829659318639,28.465378441445978
-0.2312625250501003,28.320881891976263
-0.2210420841683368,28.310367195099797
-0.2108216432865733,28.41677618229772
-0.2006012024048098,28.537738652604947
-0.1903807615230462,28.501313603032315
-0.1801603206412827,28.325143106769378
-0.1699398797595191,28.16503819866157
-0.1597194388777557,28.097082535161803
-0.1494989979959922,28.11228220351298
-0.1392785571142286,28.116722827831833
-0.1290581162324651,27.98654087666255
-0.1188376753507016,27.809061888069696
-0.1086172344689381,27.684844720537807
-0.0983967935871745,27.630216466551357
-0.0881763527054111,27.577702594332305
-0.0779559118236474,27.42357814262991
-0.067735470941884,27.23936448290288
-0.0575150300601203,27.100300123229815
-0.0472945891783569,26.998998505496715
-0.0370741482965935,26.850163055765233
-0.0268537074148298,26.63705528562834
-0.0166332665330664,26.445785954691864
-0.0064128256513027,26.29273397375702
0.0038076152304606,26.116642965427697
0.0140280561122241,25.897232082736405
0.0242484969939877,25.70369663953564
0.0344689378757512,25.539136579851718
0.0446893787575148,25.342548436765043
0.0549098196392783,25.132434679170203
0.0651302605210417,24.949350214360287
0.0753507014028054,24.759991733643282
0.0855711422845688,24.5375227040624
0.0957915831663325,24.32950899483404
0.1060120240480959,24.125163936954937
0.1162324649298593,23.892903715087357
0.126452905811623,23.673946840441754
0.1366733466933865,23.46254466655552
0.1468937875751501,23.2371934455362
0.1571142284569135,23.03233587779491
0.167334669338677,22.83244681097375
0.1775551102204406,22.63377384788651
0.1877755511022041,22.45611496505003
0.1979959919839677,22.274614673137748
0.2082164328657312,22.106061369283996
0.2184368737474946,21.942022566009825
0.2286573146292583,21.778275993554402
0.2388777555110217,21.62610483250912
0.2490981963927854,21.471517580188397
0.2593186372745488,21.327918208181593
0.2695390781563123,21.179787946397013
0.2797595190380759,21.03989680282221
0.2899799599198394,20.89812202827856
0.300200400801603,20.766281937072982
