x_real,fgpr_mean_real,fgpr_std_pred_real,fgpr_1sig_upper_real,fgpr_1sig_lower_real,fgpr_2sig_upper_real,fgpr_2sig_lower_real,sample_0_real,sample_1_real,sample_2_real,sample_3_real,sample_4_real,sample_5_real,sample_6_real,sample_7_real,fgpr_mean_norm,fgpr_std_pred_norm,fgpr_1sig_upper_norm,fgpr_1sig_lower_norm,fgpr_2sig_upper_norm,fgpr_2sig_lower_norm,sample_0_norm,sample_1_norm,sample_2_norm,sample_3_norm,sample_4_norm,sample_5_norm,sample_6_norm,sample_7_norm
0.07943282247242814,-0.37597997344682316,0.6631278227883339,0.2871478493415108,-1.0391077962351571,0.9502756721298447,-1.702235619023491,-0.029625400176284806,-0.01660104257020483,-0.039777172995396716,-0.029723910654298837,-0.03709732092258478,-0.021485804206643314,-0.030477338493895133,-0.03201207599724148,24.55008880672489,43.29977150223473,67.84986030895962,-18.749682695509836,111.14963181119434,-62.049454197744566,277.0616754824426,1.0838139845323302,2.149642086772796,1.8982609625926976,1.9545631132474524,2.14006106927391,1.431242766418963,1.937090637902297
0.08132431905650853,-0.3980683907179113,0.6628889040229393,0.26482051330502804,-1.0609572947408505,0.9277094173279674,-1.7238461987637899,-0.029970773527991088,-0.01678007571036387,-0.03976310538270674,-0.029759492750690297,-0.037158043184404424,-0.021639355791076204,-0.030493561758025044,-0.0320480427090854,25.992380002806126,43.28417099869126,69.27655100149738,-17.291790995885133,112.56072200018865,-60.57596199457639,280.29166457698074,1.09550232399526,2.1488818433964685,1.9005333454339963,1.9577624141714545,2.15535534287008,1.432004625248542,1.9392670284867437
0.0832608569619369,-0.42108345032080574,0.6627015993589701,0.24161814903816436,-1.0837850496797758,0.9043197483971345,-1.7464866490387458,-0.030292828823956532,-0.017003092130538636,-0.03974790003881524,-0.02979093670375138,-0.03721392760556874,-0.021782377744697934,-0.03050867865870851,-0.032080559504271,27.495177484180594,43.27194070330557,70.76711818748616,-15.776763219124973,114.03905889079172,-59.04870392243054,283.3035793314558,1.1100621514243856,2.1480601146331697,1.90254145363011,1.960706821624513,2.1696008284964794,1.432714528272332,1.9412346603121224
0.08524350873658111,-0.4428887593165324,0.6625601487030872,0.21967138938655484,-1.1054489080196195,0.882231538089642,-1.7680090567227067,-0.030587340366115042,-0.01726513680026955,-0.03973154238475652,-0.029818069791733463,-0.03726473753745382,-0.021913491803728043,-0.03052266211005151,-0.03210949214449967,28.91898276666828,43.262704503483924,72.1816872701522,-14.343721736815645,115.44439177363613,-57.60642624029957,286.0579003139171,1.127169973202775,2.147176112604932,1.904274256635408,1.963383867194904,2.1826602462714053,1.433371203512798,1.942985410451588
0.08727337246838893,-0.46007385505698084,0.6624602914660471,0.20238643640906628,-1.1225341465230279,0.8648467278751134,-1.784994437989075,-0.030849647691779232,-0.01754294134713651,-0.03971401769751308,-0.02984071417234077,-0.037310228379918195,-0.02203121098900397,-0.030535484555170772,-0.03213470270520599,30.041105369934407,43.25618419865265,73.29728956858705,-13.21507882871824,116.5534737672397,-56.47126302737089,288.5110421012816,1.1453066927243227,2.1462290416489243,1.9057203968902647,1.9657806635257489,2.1943854878817595,1.4339733568743331,1.9445109329176937
0.08935157239356134,-0.4678590774650704,0.6624013184267066,0.1945422409616362,-1.130260395891777,0.8569435593883428,-1.7926617143184835,-0.031074617880779396,-0.017776516401240356,-0.03969531110874099,-0.029858686749512038,-0.03735014734852173,-0.02213393231265487,-0.030547117959007497,-0.03215604948685019,30.54945133247737,43.25233347931847,73.80178481179584,-12.702882146841102,117.05411829111432,-55.95521562615957,290.6150007694208,1.1605558500591755,2.1452180982485705,1.9068681813133237,1.9678838920503687,2.204616890142309,1.4345196718057855,1.945802653294588
0.09147925951920907,-0.4600545373735866,0.6623861847654572,0.2023316473918706,-1.1224407221390438,0.8647178321573278,-1.784826906904501,-0.03125664495571087,-0.01783795441210254,-0.039675407696417,-0.029871800388736207,-0.0373842350626804,-0.022219940984081976,-0.030557533990233938,-0.032173388023915346,30.039843997317877,43.25134530772987,73.29118930504775,-13.211501310411993,116.54253461277762,-56.46284661814187,292.3173482841745,1.1645668858162788,2.1441424759863503,1.9077056589153216,1.9696798866681062,2.213183653926008,1.435008817842951,1.9468518297936919
0.09365761226083551,-0.434165640167748,0.6624112018418924,0.2282455616741444,-1.0965768420096405,0.8906567635160367,-1.7589880438515328,-0.03139374323338992,-0.01766375847164436,-0.03965430206642001,-0.029880003180600263,-0.03741241374388254,-0.022288634978892604,-0.030566723524329358,-0.03218668439916169,28.34939564794216,43.25297882943726,71.60237447737941,-14.903583181495101,114.85535330681668,-58.15656201093236,293.59951420576505,1.1531943472832964,2.143001883352614,1.908229514600427,1.9711645494277863,2.220025815502705,1.4354403664902669,1.9476564100405322
0.09588783709499979,-0.3959001258467466,0.6624587344590028,0.2665586086122562,-1.0583588603057494,0.929017343071259,-1.7208175947647524,-0.03149112631079759,-0.017396035201559683,-0.03963200667856425,-0.02988349953028968,-0.037434950879984656,-0.022341593254885318,-0.030574713593673194,-0.03219611376101986,25.850800400425726,43.25608253190465,69.10688293233038,-17.405282131478927,112.36296546423503,-60.66136466338358,294.51025696129426,1.1357157929771182,2.141796993701929,1.9084528023166425,1.9723519735815511,2.225300644578585,1.435815587212176,1.948226992485058
0.09817116922752188,-0.35062622943353317,0.6625138390427942,0.311887609609261,-1.0131400684763272,0.9744014486520551,-1.6756539075191215,-0.03155431703767609,-0.01712213175981563,-0.03960853580771504,-0.02988251696615503,-0.03745214403586443,-0.02238051880810113,-0.030581534737066013,-0.03220187060624129,22.894583963200894,43.25968065553164,66.15426461873253,-20.365096692330745,109.41394527426417,-63.624777347862384,295.10122716118127,1.1178337606096729,2.140528578478039,1.9083900527288864,1.973257837062988,2.2291777655015874,1.4361359141377583,1.9485753463682376
0.10050887327759882,-0.3024770857838557,0.6625666745421732,0.36008958875831754,-0.9650437603260289,1.0226562633004908,-1.6276104348682021,-0.03158833948434302,-0.01687954384537431,-0.039583903582856184,-0.02987727776123066,-0.037464282534335466,-0.022406993643761253,-0.03058721701230025,-0.03220414567907122,19.750624614167847,43.26313061641657,63.013755230584415,-23.51250600224872,106.27688584700098,-66.77563661866529,295.41941074761246,1.1019961905872986,2.1391974012409443,1.908055460881312,1.973897383552375,2.2318147515118265,1.436402758807526,1.9487130138622104
0.10290224397821154,-0.25452713030924623,0.6626118689417905,0.40808473863254424,-0.9171389992510367,1.0706966075743347,-1.5797508681928272,-0.03159775456466327,-0.016680181695419485,-0.03955812398839181,-0.02986799909536196,-0.03747164771553094,-0.022422485646320444,-0.03059179000364664,-0.0322031260894893,16.619671509436433,43.26608164200975,59.88575315144618,-26.64641013257332,103.15183479345593,-69.91249177458307,295.507462146507,1.0889806534489703,2.137804217737256,1.9074628965512568,1.9742854361429405,2.233357809022877,1.436617510524994,1.9486513172251725
0.10535260689321052,-0.2089693208711818,0.6626473855216084,0.4536780646504266,-0.8716167063927902,1.116325450172035,-1.5342640919143986,-0.03158669268227766,-0.016523737463708863,-0.03953121086543554,-0.029854893214185725,-0.03747451319007721,-0.02242835500200226,-0.030595282829240643,-0.03219899542952286,13.644916611480362,43.26840074209546,56.91331735357582,-29.623484130615097,100.18171809567127,-72.89188487271056,295.4040095804822,1.0787670511760803,2.1363497759698635,1.9066259144022195,1.974436410679937,2.2339424173286946,1.4367815367035524,1.948401365839638
0.10786131915147663,-0.1672850433852173,0.6626733517180624,0.4953883083328451,-0.8299583951032797,1.1580616600509075,-1.4926317468213421,-0.03155888357693651,-0.01640481968780691,-0.039503177913094746,-0.029838167585050715,-0.03747314508622775,-0.022425860195178483,-0.030597724148366826,-0.03219193388769151,10.92308889086287,43.27009623779719,54.19318512866006,-32.34700734693432,97.46328136645725,-75.61710358473151,295.14393419673587,1.0710033972978992,2.134834816267342,1.905557763941432,1.9743643287814938,2.2336939258639315,1.4368961832085472,1.9479740631376248
0.11042977019856483,-0.1304011140718922,0.66269107827995,0.5322899642080579,-0.7930921923518421,1.1949810424880078,-1.4557832706317921,-0.03151768353313807,-0.016316587465445512,-0.039474038689729866,-0.0298180250499646,-0.03746780229112645,-0.022416163598587606,-0.030599142168646194,-0.032182118361629014,8.514705987162376,43.27125371611868,51.78595970328105,-34.756547728956306,95.05721341939973,-78.02780144507499,294.7586245267628,1.0652430773615311,2.133260071352004,1.9042713992875235,1.974082830550168,2.2327281110092017,1.4369627746948046,1.9473801134155455
0.11305938256624523,-0.0988303544855225,0.6627023451674661,0.5638719906819436,-0.7615326996529885,1.2265743358494097,-1.4242350448204546,-0.03146610009940505,-0.016252466703272506,-0.03944380661422145,-0.02979466397564914,-0.03745873668636498,-0.022400336676081187,-0.030599564653125206,-0.03216972256894467,6.453253233613633,43.271989401816406,49.725242635430035,-36.818736168202776,92.99723203724645,-80.09072557001917,294.2762076651452,1.061056895773954,2.131626266408377,1.9027794887535088,1.973605186983857,2.231151694302773,1.436982614939537,1.946630028542565
0.1157516126603703,-0.0727938078572537,0.6627089445669244,0.5899151367096707,-0.7355027524241782,1.2526240812765952,-1.3982116969911025,-0.031406814453385834,-0.016206851937298993,-0.03941249496721176,-0.029768278400789522,-0.037446193377992903,-0.022379364815335985,-0.030599018927269267,-0.032154917156368104,4.753163928099497,43.27242031796677,48.025584246066266,-38.51925638986727,91.29800456403304,-81.79167670783404,293.7217584317035,1.0580788947806914,2.1299341191503003,1.9010944242505867,1.9729443120944463,2.2290628237955588,1.4369569871707633,1.945734134565092
0.11850795156750221,-0.05232382688917018,0.6627124309404098,0.6103886040512396,-0.7150362578295799,1.2731010349916494,-1.3777486887699897,-0.031342201535475345,-0.016175300568269716,-0.03938011689234297,-0.029739058180554397,-0.03743041092114051,-0.02235415180676991,-0.030597531885861142,-0.032137869807233176,3.4165505812998016,43.27264796514142,46.68919854644122,-39.856097383841615,89.96184651158264,-83.12874534898303,293.1174876644712,1.056019035296538,2.12818433988784,1.8992283305176385,1.9721127747426122,2.226551520166773,1.436887154391265,1.9447025782107596
0.12132992588074816,-0.037348046628006684,0.6627140163436763,0.6253659697156696,-0.700062062971683,1.288079986059346,-1.3627760793153594,-0.03127434806175471,-0.016154497503939384,-0.03934668539749644,-0.02970718912847042,-0.037411621539405374,-0.022325523983750036,-0.030595129999806035,-0.032118745347348224,2.438688031890475,43.27275148605673,45.7114395179472,-40.834063454166255,88.98419100400393,-84.10681494022297,292.4829106797055,1.0546608885447908,2.126377631594263,1.8971930741817735,1.9711228101967393,2.2237000891030965,1.436774359698158,1.94354533329477
0.12421909854526168,-0.027754719766176758,0.6627145535053507,0.634959833739174,-0.6904692732715274,1.2976743872445247,-1.353183826776878,-0.031205068515691214,-0.016142138322841497,-0.039312213355991645,-0.029672853155726882,-0.037390051339152894,-0.02229423403807432,-0.030591839322845232,-0.03209770584930684,1.8122795978168593,43.272786560708944,45.085066158525805,-41.46050696289208,88.35785271923474,-84.73329352360103,291.83499682892887,1.05385400829889,2.1245146899708285,1.8950002726547552,1.9699863314238695,2.220583501333969,1.4366198265981724,1.9422722070318672
0.12717706972387618,-0.023440095258036787,0.6627145606284222,0.6392744653703853,-0.686154655886459,1.3019890259988076,-1.348869216514881,-0.031135919207169065,-0.016136806980780714,-0.0392767135078122,-0.029636228407987502,-0.03736592051888108,-0.022260964523645396,-0.030587685498178533,-0.0320749107352815,1.5305507230806907,43.27278702581892,44.803337748899615,-41.74223630273823,88.07612477471854,-85.01502332855715,291.18830098132526,1.05350594684086,2.122596203513045,1.8926613028702253,1.9687149401205968,2.217269741609724,1.4364247593186468,1.9408928462565085
0.1302054776833524,-0.024338522876419716,0.6627142553016695,0.6383757324252498,-0.6870527781780892,1.3010899877269193,-1.3497670334797587,-0.03106821047697981,-0.016137885235980438,-0.039240198460788314,-0.029597489399786233,-0.037339443573787136,-0.022226331060229497,-0.03058269376499589,-0.03205051687835656,1.5892146929073572,43.2727670891217,44.861981782029055,-41.683552396214345,88.13474887115076,-84.95631948533604,290.5550776621668,1.0535763417006656,2.1206228535745737,1.8901873098666369,1.967319937491159,2.213820127807157,1.43619034311426,1.93941674355465
0.13330599970172946,-0.03043582232576862,0.662713577702998,0.6322777553772294,-0.6931494000287666,1.2949913330802274,-1.3558629777317646,-0.031003017114843913,-0.016145510752656574,-0.03920268069180354,-0.029556807146580367,-0.03731082949568205,-0.022190885248203503,-0.03057688896492348,-0.03202467870244001,1.9873455869292478,43.27272284445779,45.26006843138704,-41.28537725752854,88.53279127584483,-84.55810010198633,289.94537848388654,1.054074180410369,2.1185953144324423,1.887589215220573,1.965812334780427,2.210289601248501,1.4359177445697444,1.9378532433095321
0.136480352997282,-0.04176621936129119,0.6627121946711196,0.6209459753098284,-0.7044784140324108,1.2836581699809482,-1.3671906087035304,-0.030941187049309322,-0.0161605903905877,-0.039164172547955095,-0.029514349294533716,-0.0372802819683869,-0.02215511730423706,-0.030570295548379544,-0.03199754828080685,2.7271782192034064,43.27263253763872,45.99981075684213,-40.54545431843531,89.27244329448085,-83.81808685607403,289.3671334154565,1.0550586681256628,2.116514253349753,1.8848777253351048,1.9642028635688369,2.206726989224564,1.4356081118983617,1.9362115476646615
