x_transformed,x_real,fgpr_mean_real,fgpr_std_real,fgpr_upper_real,fgpr_lower_real,fgpr_std_predictive_real,fgpr_upper_predictive_real,fgpr_lower_predictive_real,fgpr_mean_norm,fgpr_std_norm,fgpr_upper_norm,fgpr_lower_norm,fgpr_std_predictive_norm,fgpr_upper_predictive_norm,fgpr_lower_predictive_norm,sigma_btw_squared,nll
-1.1,0.07943282247242814,-0.02621177122214677,0.0035989805832084445,-0.01915789889799926,-0.033265643546294285,0.005794750590434134,-0.014854268765503656,-0.037569273678789886,1.3217032537811304,0.18147512073135383,1.677387954504642,0.9660185530576189,0.2921947031094088,1.8943943483489454,0.7490121592133154,0.052444525080736125,-10.33143160789757
-1.0897795591182369,0.08132431905650853,-0.026246785672797993,0.0035048449938160195,-0.019377415713523086,-0.0331161556320729,0.0057367596775272514,-0.015002943316882966,-0.037490628028713016,1.323468823645252,0.1767284245335994,1.6698501707756117,0.9770874765148924,0.28927056732212536,1.8904287173840868,0.7565089299064173,0.052444525080736125,-10.33143160789757
-1.079559118236473,0.0832608569619369,-0.02624430148984116,0.003424072887061236,-0.019533241950761053,-0.032955361028921264,0.005687771822333701,-0.015096473565785353,-0.03739212941389696,1.3233435611183817,0.17265556904406448,1.6617422581750168,0.9849448640617466,0.28680040202668095,1.8854620198422847,0.7612251023944787,0.052444525080736125,-10.33143160789757
-1.0693386773547096,0.08524350873658111,-0.026211438486447726,0.0033526491009869845,-0.019640366995712644,-0.03278250997718281,0.005645062370016313,-0.015147319550733432,-0.03727555742216202,1.3216864759047957,0.1690540935981036,1.653026410796142,0.9903465410134493,0.28464681913383905,1.879583989721007,0.7637889620885845,0.052444525080736125,-10.33143160789757
-1.059118236472946,0.08727337246838893,-0.026165567476916226,0.0032897755812441747,-0.01971772582045832,-0.03261340913337413,0.0056079494061533584,-0.01517418861373286,-0.03715694634009959,1.319373474542233,0.16588375707576547,1.6444996640309246,0.9942472850535413,0.2827754337673407,1.8736031404389122,0.7651438086455538,0.052444525080736125,-10.33143160789757
-1.0488977955911825,0.08935157239356134,-0.026136580535589444,0.0032432990564657863,-0.019779831193823764,-0.03249332987735512,0.005580811942423541,-0.015198390123948281,-0.037074770947230606,1.3179118360156308,0.16354022319156408,1.6384447834947384,0.9973788885365231,0.28140705336270927,1.869459525602082,0.7663641464291795,0.052444525080736125,-10.33143160789757
-1.038677354709419,0.09147925951920907,-0.026169413176051717,0.0032318470212466125,-0.019835109410865304,-0.03250371694123813,0.005574164362105405,-0.01524425178241844,-0.037094574569685,1.3195673902077316,0.16296276537372653,1.6389685411612867,1.0001662392541766,0.2810718555440732,1.8704581041419597,0.7686766762735034,0.052444525080736125,-10.33143160789757
-1.0284569138276554,0.09365761226083551,-0.026284361067368405,0.0032619069277589592,-0.01989114096803915,-0.03267758116669766,0.00559164644558177,-0.015324935419746728,-0.03724378671499008,1.3253635266336508,0.1644785071337552,1.6477354768467252,1.0029915764205763,0.2819533727226629,1.8779819824896682,0.7727450707776333,0.052444525080736125,-10.33143160789757
-1.018236472945892,0.09588783709499979,-0.02644069552012477,0.0033098017687945482,-0.019953603257320488,-0.032927787782929055,0.005619720715101496,-0.01542624531535216,-0.03745514572489738,1.3332465404572873,0.1668935582456992,1.6603519038705956,1.006141177043979,0.2833689906546704,1.8886395564759084,0.7778535244386662,0.052444525080736125,-10.33143160789757
-1.0080160320641285,0.09817116922752188,-0.026605325205592372,0.0033577999920082753,-0.02002415815396727,-0.033186492257217474,0.005648123046938348,-0.015535207453342578,-0.03767544295784217,1.3415478333805082,0.16931382230414999,1.6733968271814565,1.0096988395795599,0.28480115081224194,1.8997478317280627,0.7833478350329537,0.052444525080736125,-10.33143160789757
-0.9977955911823648,0.10050887327759882,-0.026757861158598236,0.0033981842243937183,-0.020097542465954372,-0.033418179851242104,0.005672224359979398,-0.015640505700807855,-0.03787521661638862,1.3492393115220584,0.17135015822715677,1.6850794503925253,1.0133991726515916,0.2860164362501004,1.9098212255587517,0.7886573974853652,0.052444525080736125,-10.33143160789757
-0.9875751503006012,0.10290224397821154,-0.026887236565170877,0.003429513599029153,-0.020165513426583397,-0.03360895970375836,0.005691048821873807,-0.015732985840039113,-0.03804148729030264,1.3557629414735453,0.17292991169149327,1.6946993402385642,1.0168265427085263,0.28696564156421894,1.9182052637398448,0.7933206192072457,0.052444525080736125,-10.33143160789757
