x_transformed,iter_1
-1.1,1.3217032537811304
-1.0897795591182369,1.323468823645252
-1.079559118236473,1.3233435611183817
-1.0693386773547096,1.3216864759047957
-1.059118236472946,1.319373474542233
-1.0488977955911825,1.3179118360156308
-1.038677354709419,1.3195673902077316
-1.0284569138276554,1.3253635266336508
-1.018236472945892,1.3332465404572873
-1.0080160320641285,1.3415478333805082
-0.9977955911823648,1.3492393115220584
-0.9875751503006012,1.3557629414735453
-0.9773547094188376,1.3608863714170976
-0.9671342685370744,1.3645879476076308
-0.9569138276553107,1.3669703155709645
-0.9466933867735472,1.3681995281994128
-0.9364729458917836,1.3684656157092838
-0.92625250501002,1.367960439362831
-0.9160320641282568,1.3668689898363748
-0.9058116232464932,1.365370830054418
-0.8955911823647296,1.3636489216112866
-0.885370741482966,1.3619034687695288
-0.8751503006012025,1.3603685591638708
-0.864929859719439,1.3593291987937495
-0.8547094188376755,1.3591357762547756
-0.8444889779559119,1.3602120162265607
-0.8342685370741485,1.363051094946367
-0.8240480961923848,1.3681928380417667
-0.8138276553106214,1.3761729233976199
-0.8036072144288579,1.38743299519396
-0.7933867735470943,1.4021789362276387
-0.7831663326653309,1.4201738202937493
-0.7729458917835672,1.4404531035148975
-0.7627254509018038,1.460953542764315
-0.7525050100200402,1.4780556136289928
-0.7422845691382767,1.4860536346514177
-0.7320641282565132,1.4784685444879837
-0.7218436873747496,1.4591219045649748
-0.7116232464929861,1.4348019658604727
-0.7014028056112226,1.4100809563658323
-0.691182364729459,1.3878701080298845
-0.6809619238476956,1.369931256829607
-0.670741482965932,1.3572957485268182
-0.6605210420841685,1.35057968400041
-0.650300601202405,1.3501921087777269
-0.6400801603206414,1.3564349403581064
-0.629859719438878,1.3694921070813266
-0.6196392785571143,1.3893022829319814
-0.6094188376753509,1.4153064475036212
-0.5991983967935873,1.4460600734238682
-0.5889779559118238,1.4787020602080394
-0.5787575150300602,1.508280942361979
-0.5685370741482968,1.526956146867148
-0.5583166332665332,1.524192883880629
